Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-12-01,01:00,2.2,,1,16,26,,,14.9
2000-12-01,02:00,2.3,,1,14,27,,,13.4
2000-12-01,03:00,2.4,,,,26,,,12.9
2000-12-01,04:00,2.4,,1,17,23,,,11.4
2000-12-01,05:00,2.3,,1,14,24,,,10.1
2000-12-01,06:00,2.3,,1,14,23,,,9.1
2000-12-01,07:00,2.4,,1,15,22,,,9.2
2000-12-01,08:00,2.8,,2,16,20,,,7.9
2000-12-01,09:00,2.4,,3,16,,,,
2000-12-01,10:00,2.6,,3,16,19,,,7.3
2000-12-01,11:00,3.1,,6,17,19,,,7.7
2000-12-01,12:00,3.2,,5,17,19,,,7.7
2000-12-01,13:00,2.9,,7,18,20,,,7.6
2000-12-01,14:00,3.1,,5,19,18,,,6.1
2000-12-01,15:00,3.3,,7,22,16,,,5.2
2000-12-01,16:00,4.0,,7,25,13,,,5.1
2000-12-01,17:00,3.1,,3,25,11,,,4.0
2000-12-01,18:00,3.0,,3,22,15,,,3.9
2000-12-01,19:00,2.6,,1,23,16,,,4.9
2000-12-01,20:00,2.5,,1,23,19,,,10.5
2000-12-01,21:00,2.5,,1,21,25,,,14.8
2000-12-01,22:00,2.5,,1,18,28,,,14.5
2000-12-01,23:00,2.5,,1,17,32,,,15.0
2000-12-02,00:00,2.5,,1,16,36,,,14.7
2000-12-02,01:00,2.5,,1,14,41,,,12.6
2000-12-02,02:00,2.5,,1,13,39,,,10.4
2000-12-02,03:00,2.4,,,,36,,,8.9
2000-12-02,04:00,2.4,,1,14,35,,,8.8
2000-12-02,05:00,2.4,,1,14,31,,,7.0
2000-12-02,06:00,2.4,,1,15,26,,,6.6
2000-12-02,07:00,2.5,,1,19,15,,,5.8
2000-12-02,08:00,2.5,,1,18,,,,
2000-12-02,09:00,2.6,,3,18,11,,,6.4
2000-12-02,10:00,2.6,,5,18,12,,,6.1
2000-12-02,11:00,3.1,,9,17,13,,,6.9
2000-12-02,12:00,3.1,,8,17,14,,,5.3
2000-12-02,13:00,2.8,,7,17,13,,,4.1
2000-12-02,14:00,2.6,,8,18,12,,,3.7
2000-12-02,15:00,3.1,,6,21,10,,,3.5
2000-12-02,16:00,2.7,,5,22,8,,,4.7
2000-12-02,17:00,3.0,,3,20,10,,,2.9
2000-12-02,18:00,2.8,,3,18,12,,,3.7
2000-12-02,19:00,2.8,,2,17,11,,,3.2
2000-12-02,20:00,2.9,,1,17,11,,,2.9
2000-12-02,21:00,2.9,,1,17,11,,,2.2
2000-12-02,22:00,3.3,,1,16,11,,,2.6
2000-12-02,23:00,2.9,,1,17,12,,,2.9
2000-12-03,00:00,3.0,,1,19,11,,,3.5
2000-12-03,01:00,3.0,,1,19,12,,,5.9
2000-12-03,02:00,3.0,,,,19,,,6.1
2000-12-03,03:00,2.6,,1,17,17,,,6.7
2000-12-03,04:00,2.7,,1,16,17,,,6.3
2000-12-03,05:00,2.5,,1,13,20,,,6.5
2000-12-03,06:00,2.3,,1,13,22,,,5.1
2000-12-03,07:00,2.2,,1,10,27,,,4.6
2000-12-03,08:00,2.2,,1,11,,,,
2000-12-03,09:00,2.5,,1,12,21,,,5.1
2000-12-03,10:00,2.4,,2,13,17,,,6.3
2000-12-03,11:00,2.9,,2,12,15,,,3.9
2000-12-03,12:00,3.1,,2,11,18,,,3.7
2000-12-03,13:00,3.1,,3,14,19,,,5.2
2000-12-03,14:00,2.9,,3,15,19,,,6.0
2000-12-03,15:00,2.9,,3,18,15,,,7.4
2000-12-03,16:00,3.4,,3,20,13,,,7.6
2000-12-03,17:00,3.1,,1,21,11,,,7.6
2000-12-03,18:00,3.3,,1,20,9,,,6.4
2000-12-03,19:00,3.5,,1,20,7,,,6.0
2000-12-03,20:00,3.6,,1,20,7,,,6.1
2000-12-03,21:00,3.7,,1,20,9,,,7.2
2000-12-03,22:00,3.7,,1,18,9,,,5.3
2000-12-03,23:00,3.4,,1,20,6,,,7.0
2000-12-04,00:00,3.4,,1,21,5,,,8.2
2000-12-04,01:00,3.3,,1,19,6,,,8.1
2000-12-04,02:00,3.2,,,,6,,,9.0
2000-12-04,03:00,,,1,23,4,,,12.5
2000-12-04,04:00,,,1,23,3,,,14.8
2000-12-04,05:00,,,2,22,3,,,13.9
2000-12-04,06:00,,,2,22,2,,,11.9
2000-12-04,07:00,,,4,26,,,,
2000-12-04,08:00,,,9,25,2,,,15.2
2000-12-04,09:00,,,7,19,5,,,11.1
2000-12-04,10:00,,,10,18,8,,,11.3
2000-12-04,11:00,,,15,19,9,,,15.3
2000-12-04,12:00,4.1,,12,17,10,,,13.3
2000-12-04,13:00,3.6,,10,15,10,,,9.6
2000-12-04,14:00,3.7,,10,17,11,,,9.9
2000-12-04,15:00,3.5,,13,21,9,,,10.9
2000-12-04,16:00,3.8,,11,26,6,,,
2000-12-04,17:00,4.4,,11,29,2,,,12.9
2000-12-04,18:00,4.1,,9,31,1,,,19.9
2000-12-04,19:00,3.5,,9,31,2,,,21.1
2000-12-04,20:00,3.2,,3,29,7,,,14.8
2000-12-04,21:00,3.0,,1,26,14,,,12.0
2000-12-04,22:00,2.8,,1,24,17,,,8.5
2000-12-04,23:00,2.6,,1,21,22,,,6.2
2000-12-05,00:00,2.0,,1,13,39,,,5.9
2000-12-05,01:00,1.5,,,,39,,,5.5
2000-12-05,02:00,1.5,,1,12,38,,,4.5
2000-12-05,03:00,1.4,,1,12,35,,,4.5
2000-12-05,04:00,1.7,,1,13,28,,,3.6
2000-12-05,05:00,1.8,,1,11,29,,,3.4
2000-12-05,06:00,1.6,,1,10,31,,,3.2
2000-12-05,07:00,1.6,,1,11,,,,3.2
2000-12-05,08:00,1.6,,2,11,31,,,2.6
2000-12-05,09:00,2.0,,3,12,29,,,2.3
2000-12-05,10:00,2.0,,2,12,32,,,3.1
2000-12-05,11:00,1.8,,4,12,32,,,2.9
2000-12-05,12:00,1.9,,5,11,31,,,2.5
2000-12-05,13:00,1.7,,3,12,28,,,2.2
2000-12-05,14:00,2.0,,4,16,23,,,4.8
2000-12-05,15:00,2.2,,4,20,18,,,6.6
2000-12-05,16:00,2.7,,5,22,13,,,
2000-12-05,17:00,2.9,,4,24,11,,,4.3
2000-12-05,18:00,2.9,,4,26,10,,,6.9
2000-12-05,19:00,3.0,,1,22,16,,,5.5
2000-12-05,20:00,2.5,,2,18,21,,,2.8
2000-12-05,21:00,2.5,,1,17,23,,,2.9
2000-12-05,22:00,2.5,,1,17,24,,,2.7
2000-12-05,23:00,2.5,,1,14,27,,,2.3
2000-12-06,00:00,2.4,,1,15,25,,,2.3
2000-12-06,01:00,2.5,,,,23,,,2.1
2000-12-06,02:00,2.5,,1,16,23,,,1.8
2000-12-06,03:00,2.5,,1,16,24,,,2.1
2000-12-06,04:00,2.3,,1,14,25,,,6.5
2000-12-06,05:00,2.1,,1,12,30,,,7.5
2000-12-06,06:00,2.1,,1,14,,,,8.3
2000-12-06,07:00,2.5,,1,15,31,,,9.1
2000-12-06,08:00,2.3,,2,15,34,,,8.7
2000-12-06,09:00,2.2,,1,13,35,,,7.8
2000-12-06,10:00,2.3,,2,13,36,,,
2000-12-06,11:00,2.8,,4,14,35,,,9.8
2000-12-06,12:00,2.5,,3,15,30,,,9.9
2000-12-06,13:00,2.8,,2,14,31,,,9.9
2000-12-06,14:00,2.9,,3,15,29,,,
2000-12-06,15:00,3.2,,2,15,28,,,
2000-12-06,16:00,3.0,,3,15,34,,,9.4
2000-12-06,17:00,3.6,,5,16,32,,,11.3
2000-12-06,18:00,3.1,,1,16,34,,,14.0
2000-12-06,19:00,2.9,,1,16,36,,,18.1
2000-12-06,20:00,2.9,,1,16,36,,,21.6
2000-12-06,21:00,2.8,,1,15,36,,,21.7
2000-12-06,22:00,2.8,,1,15,36,,,16.7
2000-12-06,23:00,3.0,,1,15,34,,,13.1
2000-12-07,00:00,3.1,,,,30,,,13.4
2000-12-07,01:00,3.0,,1,19,30,,,17.1
2000-12-07,02:00,3.0,,1,15,30,,,13.9
2000-12-07,03:00,3.0,,1,13,26,,,7.6
2000-12-07,04:00,3.0,,1,13,26,,,6.1
2000-12-07,05:00,3.0,,1,13,27,,,5.8
2000-12-07,06:00,3.1,,1,13,,,,5.5
2000-12-07,07:00,3.2,,1,13,24,,,5.8
2000-12-07,08:00,3.3,,1,13,25,,,6.6
2000-12-07,09:00,3.3,,2,13,24,,,
2000-12-07,10:00,3.7,,4,13,23,,,6.5
2000-12-07,11:00,4.0,,3,15,22,,,7.6
2000-12-07,12:00,3.7,,4,15,23,,,9.3
2000-12-07,13:00,3.7,,3,14,24,,,4.7
2000-12-07,14:00,3.8,,4,20,19,,,9.5
2000-12-07,15:00,3.9,,3,18,21,,,9.7
2000-12-07,16:00,4.3,,4,17,21,,,5.3
2000-12-07,17:00,4.5,,3,17,22,,,4.2
2000-12-07,18:00,4.3,,2,17,21,,,4.2
2000-12-07,19:00,4.3,,2,21,16,,,5.2
2000-12-07,20:00,4.3,,1,20,17,,,5.5
2000-12-07,21:00,3.9,,1,17,21,,,6.0
