Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-01-06,61
30-01-06,125
29-01-06,117
28-01-06,118
27-01-06,108
26-01-06,108
25-01-06,77
24-01-06,106
23-01-06,91
22-01-06,49
21-01-06,14
20-01-06,30
19-01-06,66
18-01-06,37
17-01-06,48
16-01-06,69
15-01-06,75
14-01-06,79
13-01-06,59
12-01-06,73
11-01-06,50
10-01-06,70
09-01-06,91
08-01-06,52
07-01-06,52
06-01-06,38
05-01-06,32
04-01-06,16
03-01-06,27
02-01-06,48
01-01-06,77

