Datum Zeit,Plauen-Sued PM10
,µg/m³
31-01-06,73
30-01-06,132
29-01-06,139
28-01-06,109
27-01-06,92
26-01-06,96
25-01-06,85
24-01-06,59
23-01-06,74
22-01-06,41
21-01-06,15
20-01-06,27
19-01-06,68
18-01-06,
17-01-06,51
16-01-06,58
15-01-06,42
14-01-06,63
13-01-06,57
12-01-06,69
11-01-06,49
10-01-06,58
09-01-06,49
08-01-06,39
07-01-06,65
06-01-06,51
05-01-06,35
04-01-06,28
03-01-06,29
02-01-06,43
01-01-06,26

