Datum Zeit,Plauen-Sued CO
,mg/m3
01-02-06 00:00,0.8
31-01-06 23:00,0.9
31-01-06 22:00,1.3
31-01-06 21:00,1.2
31-01-06 20:00,1.5
31-01-06 19:00,1.7
31-01-06 18:00,1.8
31-01-06 17:00,2.0
31-01-06 16:00,1.6
31-01-06 15:00,0.8
31-01-06 14:00,1.1
31-01-06 13:00,0.7
31-01-06 12:00,0.9
31-01-06 11:00,0.9
31-01-06 10:00,0.9
31-01-06 09:00,0.7
31-01-06 08:00,1.1
31-01-06 07:00,2.5
31-01-06 06:00,1.8
31-01-06 05:00,1.1
31-01-06 04:00,1.0
31-01-06 03:00,1.2
31-01-06 02:00,1.1
31-01-06 01:00,1.1
31-01-06 00:00,1.3
30-01-06 23:00,1.4
30-01-06 22:00,1.6
30-01-06 21:00,1.7
30-01-06 20:00,1.7
30-01-06 19:00,2.2
30-01-06 18:00,3.1
30-01-06 17:00,3.1
30-01-06 16:00,2.4
30-01-06 15:00,1.9
30-01-06 14:00,2.0
30-01-06 13:00,1.7
30-01-06 12:00,1.2
30-01-06 11:00,1.4
30-01-06 10:00,1.7
30-01-06 09:00,2.5
30-01-06 08:00,2.3
30-01-06 07:00,2.9
30-01-06 06:00,2.0
30-01-06 05:00,1.6
30-01-06 04:00,1.6
30-01-06 03:00,1.6
30-01-06 02:00,1.6
30-01-06 01:00,1.6
30-01-06 00:00,1.5
29-01-06 23:00,1.5
29-01-06 22:00,1.6
29-01-06 21:00,1.6
29-01-06 20:00,1.7
29-01-06 19:00,1.9
29-01-06 18:00,2.8
29-01-06 17:00,2.1
29-01-06 16:00,1.7
29-01-06 15:00,1.6
29-01-06 14:00,1.5
29-01-06 13:00,1.5
29-01-06 12:00,1.3
29-01-06 11:00,1.5
29-01-06 10:00,1.2
29-01-06 09:00,1.2
29-01-06 08:00,1.3
29-01-06 07:00,1.3
29-01-06 06:00,1.4
29-01-06 05:00,1.3
29-01-06 04:00,1.3
29-01-06 03:00,1.3
29-01-06 02:00,1.4
29-01-06 01:00,1.5
29-01-06 00:00,1.7
28-01-06 23:00,1.6
28-01-06 22:00,1.5
28-01-06 21:00,1.5
28-01-06 20:00,1.8
28-01-06 19:00,1.8
28-01-06 18:00,2.1
28-01-06 17:00,2.0
28-01-06 16:00,1.5
28-01-06 15:00,1.7
28-01-06 14:00,1.6
28-01-06 13:00,2.2
28-01-06 12:00,1.5
28-01-06 11:00,1.3
28-01-06 10:00,2.0
28-01-06 09:00,1.4
28-01-06 08:00,1.2
28-01-06 07:00,1.3
28-01-06 06:00,1.3
28-01-06 05:00,1.2
28-01-06 04:00,1.3
28-01-06 03:00,1.4
28-01-06 02:00,1.4
28-01-06 01:00,1.4
28-01-06 00:00,1.2
27-01-06 23:00,1.0
27-01-06 22:00,1.2
27-01-06 21:00,2.0
27-01-06 20:00,1.9
27-01-06 19:00,1.7
27-01-06 18:00,1.8
27-01-06 17:00,2.3
27-01-06 16:00,2.4
27-01-06 15:00,1.7
27-01-06 14:00,1.5
27-01-06 13:00,1.7
27-01-06 12:00,1.9
27-01-06 11:00,2.9
27-01-06 10:00,2.4
27-01-06 09:00,2.1
27-01-06 08:00,1.9
27-01-06 07:00,1.8
27-01-06 06:00,1.3
27-01-06 05:00,0.8
27-01-06 04:00,0.6
27-01-06 03:00,0.6
27-01-06 02:00,0.6
27-01-06 01:00,0.6
27-01-06 00:00,0.6
26-01-06 23:00,0.6
26-01-06 22:00,0.7
26-01-06 21:00,1.0
26-01-06 20:00,1.2
26-01-06 19:00,2.0
26-01-06 18:00,2.0
