Datum Zeit,Freiberg NO
,µg/m³
01-02-06 00:00,5
31-01-06 23:00,7
31-01-06 22:00,11
31-01-06 21:00,15
31-01-06 20:00,17
31-01-06 19:00,29
31-01-06 18:00,39
31-01-06 17:00,45
31-01-06 16:00,48
31-01-06 15:00,20
31-01-06 14:00,28
31-01-06 13:00,13
31-01-06 12:00,21
31-01-06 11:00,15
31-01-06 10:00,9
31-01-06 09:00,5
31-01-06 08:00,12
31-01-06 07:00,6
31-01-06 06:00,3
31-01-06 05:00,3
31-01-06 04:00,1
31-01-06 03:00,1
31-01-06 02:00,2
31-01-06 01:00,2
31-01-06 00:00,3
30-01-06 23:00,8
30-01-06 22:00,9
30-01-06 21:00,19
30-01-06 20:00,39
30-01-06 19:00,62
30-01-06 18:00,81
30-01-06 17:00,31
30-01-06 16:00,15
30-01-06 15:00,18
30-01-06 14:00,26
30-01-06 13:00,15
30-01-06 12:00,
30-01-06 11:00,
30-01-06 10:00,
30-01-06 09:00,202
30-01-06 08:00,173
30-01-06 07:00,94
30-01-06 06:00,33
30-01-06 05:00,8
30-01-06 04:00,2
30-01-06 03:00,3
30-01-06 02:00,1
30-01-06 01:00,3
30-01-06 00:00,2
29-01-06 23:00,4
29-01-06 22:00,7
29-01-06 21:00,11
29-01-06 20:00,11
29-01-06 19:00,28
29-01-06 18:00,21
29-01-06 17:00,16
29-01-06 16:00,6
29-01-06 15:00,15
29-01-06 14:00,11
29-01-06 13:00,8
29-01-06 12:00,12
29-01-06 11:00,15
29-01-06 10:00,16
29-01-06 09:00,5
29-01-06 08:00,2
29-01-06 07:00,3
29-01-06 06:00,3
29-01-06 05:00,2
29-01-06 04:00,4
29-01-06 03:00,4
29-01-06 02:00,4
29-01-06 01:00,2
29-01-06 00:00,7
28-01-06 23:00,14
28-01-06 22:00,16
28-01-06 21:00,23
28-01-06 20:00,34
28-01-06 19:00,71
28-01-06 18:00,78
28-01-06 17:00,27
28-01-06 16:00,6
28-01-06 15:00,12
28-01-06 14:00,24
28-01-06 13:00,28
28-01-06 12:00,25
28-01-06 11:00,47
28-01-06 10:00,48
28-01-06 09:00,19
28-01-06 08:00,16
28-01-06 07:00,6
28-01-06 06:00,15
28-01-06 05:00,4
28-01-06 04:00,5
28-01-06 03:00,1
28-01-06 02:00,1
28-01-06 01:00,3
28-01-06 00:00,3
27-01-06 23:00,5
27-01-06 22:00,7
27-01-06 21:00,12
27-01-06 20:00,22
27-01-06 19:00,43
27-01-06 18:00,48
27-01-06 17:00,41
27-01-06 16:00,30
27-01-06 15:00,19
27-01-06 14:00,24
27-01-06 13:00,16
27-01-06 12:00,42
27-01-06 11:00,52
27-01-06 10:00,97
27-01-06 09:00,114
27-01-06 08:00,70
27-01-06 07:00,41
27-01-06 06:00,11
27-01-06 05:00,8
27-01-06 04:00,3
27-01-06 03:00,3
27-01-06 02:00,3
27-01-06 01:00,3
27-01-06 00:00,2
26-01-06 23:00,6
26-01-06 22:00,5
26-01-06 21:00,7
26-01-06 20:00,17
26-01-06 19:00,25
26-01-06 18:00,24
26-01-06 17:00,34
26-01-06 16:00,27
26-01-06 15:00,19
26-01-06 14:00,22
26-01-06 13:00,22
26-01-06 12:00,29
26-01-06 11:00,27
26-01-06 10:00,32
26-01-06 09:00,29
26-01-06 08:00,41
26-01-06 07:00,35
26-01-06 06:00,29
26-01-06 05:00,16
26-01-06 04:00,13
26-01-06 03:00,4
26-01-06 02:00,2
26-01-06 01:00,2
26-01-06 00:00,2
25-01-06 23:00,7
25-01-06 22:00,5
25-01-06 21:00,6
25-01-06 20:00,10
25-01-06 19:00,19
25-01-06 18:00,21
25-01-06 17:00,31
25-01-06 16:00,36
25-01-06 15:00,38
25-01-06 14:00,38
25-01-06 13:00,41
25-01-06 12:00,41
25-01-06 11:00,39
25-01-06 10:00,24
25-01-06 09:00,20
25-01-06 08:00,22
25-01-06 07:00,12
25-01-06 06:00,7
25-01-06 05:00,7
25-01-06 04:00,4
25-01-06 03:00,3
25-01-06 02:00,1
25-01-06 01:00,1
25-01-06 00:00,2
24-01-06 23:00,4
24-01-06 22:00,6
24-01-06 21:00,9
24-01-06 20:00,14
24-01-06 19:00,59
24-01-06 18:00,37
24-01-06 17:00,25
