Datum Zeit,Schwartenberg PM10
,µg/m³
31-01-06,10
30-01-06,28
29-01-06,12
28-01-06,23
27-01-06,52
26-01-06,56
25-01-06,91
24-01-06,33
23-01-06,10
22-01-06,28
21-01-06,3
20-01-06,3
19-01-06,8
18-01-06,11
17-01-06,30
16-01-06,27
15-01-06,35
14-01-06,37
13-01-06,47
12-01-06,14
11-01-06,6
10-01-06,27
09-01-06,33
08-01-06,23
07-01-06,21
06-01-06,24
05-01-06,13
04-01-06,6
03-01-06,1
02-01-06,4
01-01-06,12

