Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-01-06,
30-01-06,95.09
29-01-06,
28-01-06,82.70
27-01-06,
26-01-06,73.39
25-01-06,
24-01-06,71.80
23-01-06,
22-01-06,35.34
21-01-06,
20-01-06,20.25
19-01-06,
18-01-06,33.67
17-01-06,
16-01-06,49.03
15-01-06,
14-01-06,61.52
13-01-06,
12-01-06,55.26
11-01-06,
10-01-06,45.67
09-01-06,
08-01-06,39.53
07-01-06,
06-01-06,29.61
05-01-06,
04-01-06,26.80
03-01-06,
02-01-06,32.60
01-01-06,

