Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-01-06,
30-01-06,21.28
29-01-06,
28-01-06,19.48
27-01-06,
26-01-06,48.98
25-01-06,
24-01-06,28.74
23-01-06,
22-01-06,24.58
21-01-06,
20-01-06,2.73
19-01-06,
18-01-06,6.87
17-01-06,
16-01-06,21.78
15-01-06,
14-01-06,28.38
13-01-06,
12-01-06,9.23
11-01-06,
10-01-06,22.66
09-01-06,
08-01-06,21.42
07-01-06,
06-01-06,17.31
05-01-06,
04-01-06,4.13
03-01-06,
02-01-06,-0.25
01-01-06,

