Datum Zeit,Borna PM10
,µg/m³
31-01-06,61
30-01-06,139
29-01-06,107
28-01-06,98
27-01-06,80
26-01-06,80
25-01-06,77
24-01-06,88
23-01-06,66
22-01-06,40
21-01-06,12
20-01-06,26
19-01-06,72
18-01-06,32
17-01-06,42
16-01-06,62
15-01-06,67
14-01-06,72
13-01-06,49
12-01-06,74
11-01-06,43
10-01-06,61
09-01-06,55
08-01-06,42
07-01-06,49
06-01-06,35
05-01-06,28
04-01-06,25
03-01-06,24
02-01-06,39
01-01-06,30

