Datum Zeit,Goerlitz NO
,µg/m³
01-02-06 00:00,10
31-01-06 23:00,20
31-01-06 22:00,21
31-01-06 21:00,28
31-01-06 20:00,37
31-01-06 19:00,52
31-01-06 18:00,73
31-01-06 17:00,61
31-01-06 16:00,74
31-01-06 15:00,70
31-01-06 14:00,73
31-01-06 13:00,64
31-01-06 12:00,76
31-01-06 11:00,60
31-01-06 10:00,53
31-01-06 09:00,51
31-01-06 08:00,72
31-01-06 07:00,36
31-01-06 06:00,17
31-01-06 05:00,6
31-01-06 04:00,7
31-01-06 03:00,2
31-01-06 02:00,1
31-01-06 01:00,4
31-01-06 00:00,24
30-01-06 23:00,28
30-01-06 22:00,32
30-01-06 21:00,38
30-01-06 20:00,61
30-01-06 19:00,92
30-01-06 18:00,150
30-01-06 17:00,112
30-01-06 16:00,111
30-01-06 15:00,89
30-01-06 14:00,64
30-01-06 13:00,65
30-01-06 12:00,63
30-01-06 11:00,78
30-01-06 10:00,140
30-01-06 09:00,236
30-01-06 08:00,180
30-01-06 07:00,151
30-01-06 06:00,73
30-01-06 05:00,36
30-01-06 04:00,7
30-01-06 03:00,39
30-01-06 02:00,19
30-01-06 01:00,22
30-01-06 00:00,37
29-01-06 23:00,56
29-01-06 22:00,62
29-01-06 21:00,73
29-01-06 20:00,66
29-01-06 19:00,79
29-01-06 18:00,98
29-01-06 17:00,62
29-01-06 16:00,47
29-01-06 15:00,3
29-01-06 14:00,11
29-01-06 13:00,14
29-01-06 12:00,38
29-01-06 11:00,30
29-01-06 10:00,8
29-01-06 09:00,11
29-01-06 08:00,19
29-01-06 07:00,19
29-01-06 06:00,31
29-01-06 05:00,27
29-01-06 04:00,39
29-01-06 03:00,35
29-01-06 02:00,32
29-01-06 01:00,35
29-01-06 00:00,45
28-01-06 23:00,57
28-01-06 22:00,67
28-01-06 21:00,96
28-01-06 20:00,97
28-01-06 19:00,126
28-01-06 18:00,117
28-01-06 17:00,187
28-01-06 16:00,54
28-01-06 15:00,51
28-01-06 14:00,52
28-01-06 13:00,53
28-01-06 12:00,73
28-01-06 11:00,62
28-01-06 10:00,119
28-01-06 09:00,163
28-01-06 08:00,96
28-01-06 07:00,52
28-01-06 06:00,47
28-01-06 05:00,35
28-01-06 04:00,41
28-01-06 03:00,26
28-01-06 02:00,45
28-01-06 01:00,35
28-01-06 00:00,60
27-01-06 23:00,56
27-01-06 22:00,49
27-01-06 21:00,67
27-01-06 20:00,104
27-01-06 19:00,195
27-01-06 18:00,165
27-01-06 17:00,141
27-01-06 16:00,1
27-01-06 15:00,2
27-01-06 14:00,4
27-01-06 13:00,4
27-01-06 12:00,31
27-01-06 11:00,77
27-01-06 10:00,143
27-01-06 09:00,143
27-01-06 08:00,58
27-01-06 07:00,122
27-01-06 06:00,75
27-01-06 05:00,54
27-01-06 04:00,31
27-01-06 03:00,16
27-01-06 02:00,13
27-01-06 01:00,27
27-01-06 00:00,33
26-01-06 23:00,65
26-01-06 22:00,64
26-01-06 21:00,63
26-01-06 20:00,105
26-01-06 19:00,186
26-01-06 18:00,172
26-01-06 17:00,86
26-01-06 16:00,56
26-01-06 15:00,93
26-01-06 14:00,78
26-01-06 13:00,93
26-01-06 12:00,67
26-01-06 11:00,79
26-01-06 10:00,77
26-01-06 09:00,68
26-01-06 08:00,82
26-01-06 07:00,31
26-01-06 06:00,25
26-01-06 05:00,8
26-01-06 04:00,3
26-01-06 03:00,4
26-01-06 02:00,7
26-01-06 01:00,6
26-01-06 00:00,12
25-01-06 23:00,19
25-01-06 22:00,21
25-01-06 21:00,23
25-01-06 20:00,23
25-01-06 19:00,34
25-01-06 18:00,41
25-01-06 17:00,45
25-01-06 16:00,52
25-01-06 15:00,51
25-01-06 14:00,50
25-01-06 13:00,49
25-01-06 12:00,52
25-01-06 11:00,42
25-01-06 10:00,44
25-01-06 09:00,33
25-01-06 08:00,37
25-01-06 07:00,21
25-01-06 06:00,14
25-01-06 05:00,8
25-01-06 04:00,5
25-01-06 03:00,2
25-01-06 02:00,3
25-01-06 01:00,6
25-01-06 00:00,9
24-01-06 23:00,10
24-01-06 22:00,14
24-01-06 21:00,19
24-01-06 20:00,24
24-01-06 19:00,57
24-01-06 18:00,52
24-01-06 17:00,73
24-01-06 16:00,78
24-01-06 15:00,81
24-01-06 14:00,71
24-01-06 13:00,74
24-01-06 12:00,87
24-01-06 11:00,95
24-01-06 10:00,104
24-01-06 09:00,144
24-01-06 08:00,150
24-01-06 07:00,26
24-01-06 06:00,40
24-01-06 05:00,11
24-01-06 04:00,14
24-01-06 03:00,4
24-01-06 02:00,4
24-01-06 01:00,2
24-01-06 00:00,1
23-01-06 23:00,1
23-01-06 22:00,1
23-01-06 21:00,1
23-01-06 20:00,1
23-01-06 19:00,1
23-01-06 18:00,1
23-01-06 17:00,1
23-01-06 16:00,4
23-01-06 15:00,4
23-01-06 14:00,5
23-01-06 13:00,4
23-01-06 12:00,4
23-01-06 11:00,7
23-01-06 10:00,9
23-01-06 09:00,4
23-01-06 08:00,1
23-01-06 07:00,1
23-01-06 06:00,1
23-01-06 05:00,2
23-01-06 04:00,2
23-01-06 03:00,1
23-01-06 02:00,1
23-01-06 01:00,1
23-01-06 00:00,1
22-01-06 23:00,1
22-01-06 22:00,1
22-01-06 21:00,1
22-01-06 20:00,1
22-01-06 19:00,1
22-01-06 18:00,1
22-01-06 17:00,1
22-01-06 16:00,1
22-01-06 15:00,1
22-01-06 14:00,2
22-01-06 13:00,3
22-01-06 12:00,4
22-01-06 11:00,6
22-01-06 10:00,1
22-01-06 09:00,1
22-01-06 08:00,1
22-01-06 07:00,1
22-01-06 06:00,1
22-01-06 05:00,1
22-01-06 04:00,1
22-01-06 03:00,1
22-01-06 02:00,1
22-01-06 01:00,1
22-01-06 00:00,1
21-01-06 23:00,20
21-01-06 22:00,2
21-01-06 21:00,40
21-01-06 20:00,46
21-01-06 19:00,43
21-01-06 18:00,38
21-01-06 17:00,36
21-01-06 16:00,44
21-01-06 15:00,50
21-01-06 14:00,40
21-01-06 13:00,45
21-01-06 12:00,59
21-01-06 11:00,63
21-01-06 10:00,51
21-01-06 09:00,29
21-01-06 08:00,16
21-01-06 07:00,13
21-01-06 06:00,4
21-01-06 05:00,3
21-01-06 04:00,4
21-01-06 03:00,5
21-01-06 02:00,6
21-01-06 01:00,13
21-01-06 00:00,19
20-01-06 23:00,20
20-01-06 22:00,26
20-01-06 21:00,28
20-01-06 20:00,36
20-01-06 19:00,40
20-01-06 18:00,63
20-01-06 17:00,72
20-01-06 16:00,76
20-01-06 15:00,89
20-01-06 14:00,
20-01-06 13:00,
20-01-06 12:00,
20-01-06 11:00,
20-01-06 10:00,
20-01-06 09:00,
20-01-06 08:00,
20-01-06 07:00,
20-01-06 06:00,
20-01-06 05:00,
20-01-06 04:00,
20-01-06 03:00,
20-01-06 02:00,
20-01-06 01:00,
20-01-06 00:00,
19-01-06 23:00,
19-01-06 22:00,
19-01-06 21:00,
19-01-06 20:00,
19-01-06 19:00,
19-01-06 18:00,
19-01-06 17:00,
19-01-06 16:00,
19-01-06 15:00,
19-01-06 14:00,
19-01-06 13:00,
19-01-06 12:00,
19-01-06 11:00,
19-01-06 10:00,
19-01-06 09:00,
19-01-06 08:00,
19-01-06 07:00,
19-01-06 06:00,32
19-01-06 05:00,16
19-01-06 04:00,4
19-01-06 03:00,3
19-01-06 02:00,3
19-01-06 01:00,3
19-01-06 00:00,7
18-01-06 23:00,3
18-01-06 22:00,2
18-01-06 21:00,4
18-01-06 20:00,15
18-01-06 19:00,32
18-01-06 18:00,39
18-01-06 17:00,29
18-01-06 16:00,
18-01-06 15:00,
18-01-06 14:00,
18-01-06 13:00,
18-01-06 12:00,
18-01-06 11:00,
18-01-06 10:00,
18-01-06 09:00,
18-01-06 08:00,
18-01-06 07:00,
18-01-06 06:00,
18-01-06 05:00,
18-01-06 04:00,
