Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-01-06,48
30-01-06,106
29-01-06,97
28-01-06,87
27-01-06,62
26-01-06,75
25-01-06,62
24-01-06,56
23-01-06,68
22-01-06,41
21-01-06,10
20-01-06,17
19-01-06,63
18-01-06,25
17-01-06,35
16-01-06,49
15-01-06,34
14-01-06,54
13-01-06,35
12-01-06,39
11-01-06,32
10-01-06,59
09-01-06,36
08-01-06,31
07-01-06,49
06-01-06,38
05-01-06,24
04-01-06,23
03-01-06,25
02-01-06,42
01-01-06,51

