Datum Zeit,Leipzig-West O3
,µg/m³
01-02-06 00:00,20
31-01-06 23:00,21
31-01-06 22:00,22
31-01-06 21:00,24
31-01-06 20:00,28
31-01-06 19:00,26
31-01-06 18:00,26
31-01-06 17:00,23
31-01-06 16:00,29
31-01-06 15:00,37
31-01-06 14:00,42
31-01-06 13:00,34
31-01-06 12:00,33
31-01-06 11:00,23
31-01-06 10:00,19
31-01-06 09:00,11
31-01-06 08:00,7
31-01-06 07:00,15
31-01-06 06:00,22
31-01-06 05:00,30
31-01-06 04:00,39
31-01-06 03:00,32
31-01-06 02:00,35
31-01-06 01:00,34
31-01-06 00:00,32
30-01-06 23:00,31
30-01-06 22:00,30
30-01-06 21:00,32
30-01-06 20:00,28
30-01-06 19:00,19
30-01-06 18:00,7
30-01-06 17:00,12
30-01-06 16:00,21
30-01-06 15:00,25
30-01-06 14:00,21
30-01-06 13:00,17
30-01-06 12:00,13
30-01-06 11:00,8
30-01-06 10:00,5
30-01-06 09:00,3
30-01-06 08:00,3
30-01-06 07:00,3
30-01-06 06:00,3
30-01-06 05:00,2
30-01-06 04:00,3
30-01-06 03:00,2
30-01-06 02:00,1
30-01-06 01:00,2
30-01-06 00:00,2
29-01-06 23:00,3
29-01-06 22:00,3
29-01-06 21:00,4
29-01-06 20:00,7
29-01-06 19:00,21
29-01-06 18:00,38
29-01-06 17:00,48
29-01-06 16:00,60
29-01-06 15:00,61
29-01-06 14:00,48
29-01-06 13:00,30
29-01-06 12:00,13
29-01-06 11:00,7
29-01-06 10:00,5
29-01-06 09:00,3
29-01-06 08:00,2
29-01-06 07:00,3
29-01-06 06:00,3
29-01-06 05:00,2
29-01-06 04:00,2
29-01-06 03:00,2
29-01-06 02:00,3
29-01-06 01:00,3
29-01-06 00:00,3
28-01-06 23:00,6
28-01-06 22:00,6
28-01-06 21:00,4
28-01-06 20:00,9
28-01-06 19:00,24
28-01-06 18:00,30
28-01-06 17:00,36
28-01-06 16:00,30
28-01-06 15:00,21
28-01-06 14:00,25
28-01-06 13:00,17
28-01-06 12:00,10
28-01-06 11:00,8
28-01-06 10:00,5
28-01-06 09:00,3
28-01-06 08:00,2
28-01-06 07:00,2
28-01-06 06:00,3
28-01-06 05:00,4
28-01-06 04:00,3
28-01-06 03:00,2
28-01-06 02:00,3
28-01-06 01:00,5
28-01-06 00:00,4
27-01-06 23:00,3
27-01-06 22:00,3
27-01-06 21:00,4
27-01-06 20:00,4
27-01-06 19:00,7
27-01-06 18:00,22
27-01-06 17:00,48
27-01-06 16:00,44
27-01-06 15:00,33
27-01-06 14:00,34
27-01-06 13:00,26
27-01-06 12:00,24
27-01-06 11:00,16
27-01-06 10:00,7
27-01-06 09:00,4
27-01-06 08:00,11
27-01-06 07:00,21
27-01-06 06:00,21
27-01-06 05:00,31
27-01-06 04:00,34
27-01-06 03:00,34
27-01-06 02:00,38
27-01-06 01:00,39
27-01-06 00:00,39
26-01-06 23:00,39
26-01-06 22:00,49
26-01-06 21:00,46
26-01-06 20:00,39
26-01-06 19:00,28
26-01-06 18:00,22
26-01-06 17:00,20
26-01-06 16:00,19
26-01-06 15:00,16
26-01-06 14:00,17
26-01-06 13:00,14
26-01-06 12:00,10
26-01-06 11:00,9
26-01-06 10:00,4
26-01-06 09:00,3
26-01-06 08:00,2
26-01-06 07:00,2
26-01-06 06:00,2
26-01-06 05:00,2
26-01-06 04:00,2
26-01-06 03:00,2
26-01-06 02:00,2
26-01-06 01:00,2
26-01-06 00:00,2
25-01-06 23:00,3
25-01-06 22:00,6
25-01-06 21:00,10
25-01-06 20:00,13
25-01-06 19:00,14
25-01-06 18:00,14
25-01-06 17:00,21
25-01-06 16:00,32
25-01-06 15:00,42
25-01-06 14:00,45
25-01-06 13:00,
25-01-06 12:00,
25-01-06 11:00,
25-01-06 10:00,39
25-01-06 09:00,44
25-01-06 08:00,41
25-01-06 07:00,45
25-01-06 06:00,45
25-01-06 05:00,45
25-01-06 04:00,42
25-01-06 03:00,44
25-01-06 02:00,34
25-01-06 01:00,13
25-01-06 00:00,3
24-01-06 23:00,2
24-01-06 22:00,3
24-01-06 21:00,5
24-01-06 20:00,3
24-01-06 19:00,2
24-01-06 18:00,3
24-01-06 17:00,
24-01-06 16:00,
24-01-06 15:00,
24-01-06 14:00,
24-01-06 13:00,
24-01-06 12:00,
24-01-06 11:00,9
24-01-06 10:00,3
24-01-06 09:00,2
24-01-06 08:00,1
24-01-06 07:00,1
24-01-06 06:00,1
24-01-06 05:00,5
24-01-06 04:00,9
24-01-06 03:00,15
24-01-06 02:00,18
24-01-06 01:00,21
24-01-06 00:00,20
23-01-06 23:00,16
23-01-06 22:00,22
23-01-06 21:00,25
23-01-06 20:00,28
23-01-06 19:00,32
23-01-06 18:00,32
23-01-06 17:00,37
23-01-06 16:00,43
23-01-06 15:00,45
23-01-06 14:00,41
23-01-06 13:00,40
23-01-06 12:00,41
23-01-06 11:00,36
23-01-06 10:00,26
23-01-06 09:00,16
23-01-06 08:00,20
23-01-06 07:00,26
23-01-06 06:00,30
23-01-06 05:00,37
23-01-06 04:00,38
23-01-06 03:00,39
23-01-06 02:00,41
23-01-06 01:00,43
23-01-06 00:00,47
22-01-06 23:00,51
22-01-06 22:00,52
22-01-06 21:00,51
22-01-06 20:00,50
22-01-06 19:00,50
22-01-06 18:00,50
22-01-06 17:00,53
22-01-06 16:00,51
22-01-06 15:00,51
22-01-06 14:00,48
22-01-06 13:00,46
22-01-06 12:00,45
22-01-06 11:00,41
22-01-06 10:00,39
22-01-06 09:00,39
22-01-06 08:00,36
22-01-06 07:00,33
22-01-06 06:00,30
22-01-06 05:00,28
22-01-06 04:00,31
22-01-06 03:00,36
22-01-06 02:00,35
22-01-06 01:00,26
22-01-06 00:00,37
21-01-06 23:00,47
21-01-06 22:00,46
21-01-06 21:00,44
21-01-06 20:00,35
21-01-06 19:00,34
21-01-06 18:00,39
21-01-06 17:00,43
21-01-06 16:00,46
21-01-06 15:00,49
21-01-06 14:00,46
21-01-06 13:00,45
21-01-06 12:00,40
21-01-06 11:00,45
21-01-06 10:00,47
21-01-06 09:00,46
21-01-06 08:00,46
21-01-06 07:00,50
21-01-06 06:00,55
21-01-06 05:00,57
21-01-06 04:00,58
21-01-06 03:00,60
21-01-06 02:00,56
21-01-06 01:00,60
21-01-06 00:00,38
20-01-06 23:00,27
20-01-06 22:00,21
20-01-06 21:00,18
20-01-06 20:00,16
20-01-06 19:00,11
20-01-06 18:00,2
20-01-06 17:00,2
20-01-06 16:00,7
20-01-06 15:00,10
20-01-06 14:00,13
20-01-06 13:00,11
20-01-06 12:00,11
20-01-06 11:00,9
20-01-06 10:00,7
20-01-06 09:00,8
20-01-06 08:00,9
20-01-06 07:00,12
20-01-06 06:00,20
20-01-06 05:00,23
20-01-06 04:00,26
20-01-06 03:00,27
20-01-06 02:00,20
20-01-06 01:00,6
20-01-06 00:00,1
19-01-06 23:00,1
19-01-06 22:00,6
19-01-06 21:00,15
19-01-06 20:00,24
19-01-06 19:00,27
19-01-06 18:00,29
19-01-06 17:00,32
19-01-06 16:00,35
19-01-06 15:00,39
19-01-06 14:00,31
19-01-06 13:00,39
19-01-06 12:00,32
19-01-06 11:00,30
19-01-06 10:00,22
19-01-06 09:00,22
19-01-06 08:00,25
19-01-06 07:00,32
19-01-06 06:00,36
19-01-06 05:00,44
19-01-06 04:00,45
19-01-06 03:00,41
19-01-06 02:00,39
19-01-06 01:00,39
19-01-06 00:00,36
18-01-06 23:00,30
18-01-06 22:00,29
18-01-06 21:00,30
18-01-06 20:00,33
18-01-06 19:00,24
18-01-06 18:00,13
18-01-06 17:00,8
18-01-06 16:00,3
18-01-06 15:00,3
18-01-06 14:00,3
18-01-06 13:00,28
18-01-06 12:00,48
18-01-06 11:00,48
18-01-06 10:00,49
18-01-06 09:00,44
18-01-06 08:00,41
18-01-06 07:00,35
18-01-06 06:00,35
18-01-06 05:00,26
18-01-06 04:00,21
18-01-06 03:00,17
18-01-06 02:00,17
18-01-06 01:00,15
18-01-06 00:00,15
17-01-06 23:00,21
17-01-06 22:00,30
17-01-06 21:00,31
17-01-06 20:00,35
17-01-06 19:00,35
17-01-06 18:00,34
17-01-06 17:00,33
17-01-06 16:00,38
17-01-06 15:00,40
17-01-06 14:00,34
17-01-06 13:00,31
17-01-06 12:00,33
17-01-06 11:00,35
17-01-06 10:00,29
17-01-06 09:00,26
17-01-06 08:00,30
17-01-06 07:00,32
17-01-06 06:00,38
17-01-06 05:00,42
17-01-06 04:00,43
17-01-06 03:00,42
17-01-06 02:00,38
17-01-06 01:00,36
17-01-06 00:00,32
16-01-06 23:00,32
16-01-06 22:00,32
16-01-06 21:00,28
16-01-06 20:00,24
16-01-06 19:00,23
16-01-06 18:00,24
16-01-06 17:00,27
16-01-06 16:00,30
16-01-06 15:00,36
16-01-06 14:00,38
16-01-06 13:00,36
16-01-06 12:00,29
16-01-06 11:00,19
16-01-06 10:00,8
16-01-06 09:00,1
16-01-06 08:00,1
16-01-06 07:00,4
16-01-06 06:00,12
16-01-06 05:00,20
16-01-06 04:00,21
16-01-06 03:00,10
16-01-06 02:00,4
16-01-06 01:00,4
16-01-06 00:00,4
15-01-06 23:00,10
15-01-06 22:00,8
15-01-06 21:00,7
15-01-06 20:00,5
15-01-06 19:00,13
15-01-06 18:00,8
15-01-06 17:00,19
15-01-06 16:00,40
15-01-06 15:00,43
15-01-06 14:00,43
15-01-06 13:00,39
15-01-06 12:00,32
15-01-06 11:00,22
15-01-06 10:00,11
15-01-06 09:00,3
15-01-06 08:00,1
15-01-06 07:00,1
15-01-06 06:00,1
15-01-06 05:00,1
15-01-06 04:00,1
15-01-06 03:00,1
15-01-06 02:00,1
15-01-06 01:00,1
15-01-06 00:00,1
14-01-06 23:00,1
14-01-06 22:00,1
14-01-06 21:00,1
14-01-06 20:00,1
14-01-06 19:00,1
14-01-06 18:00,3
14-01-06 17:00,9
14-01-06 16:00,16
14-01-06 15:00,28
14-01-06 14:00,31
14-01-06 13:00,28
14-01-06 12:00,24
14-01-06 11:00,17
14-01-06 10:00,15
14-01-06 09:00,10
14-01-06 08:00,9
14-01-06 07:00,8
14-01-06 06:00,11
14-01-06 05:00,9
14-01-06 04:00,7
14-01-06 03:00,6
14-01-06 02:00,2
14-01-06 01:00,1
14-01-06 00:00,1
13-01-06 23:00,1
13-01-06 22:00,1
13-01-06 21:00,1
13-01-06 20:00,1
13-01-06 19:00,7
13-01-06 18:00,4
13-01-06 17:00,9
13-01-06 16:00,14
13-01-06 15:00,17
13-01-06 14:00,17
13-01-06 13:00,19
13-01-06 12:00,18
13-01-06 11:00,14
13-01-06 10:00,12
13-01-06 09:00,6
13-01-06 08:00,7
13-01-06 07:00,10
13-01-06 06:00,15
13-01-06 05:00,10
13-01-06 04:00,5
13-01-06 03:00,12
13-01-06 02:00,16
13-01-06 01:00,20
13-01-06 00:00,10
12-01-06 23:00,1
12-01-06 22:00,1
12-01-06 21:00,1
12-01-06 20:00,1
12-01-06 19:00,1
12-01-06 18:00,1
12-01-06 17:00,1
12-01-06 16:00,1
12-01-06 15:00,2
12-01-06 14:00,2
12-01-06 13:00,1
12-01-06 12:00,1
12-01-06 11:00,1
12-01-06 10:00,1
12-01-06 09:00,1
12-01-06 08:00,1
12-01-06 07:00,1
12-01-06 06:00,3
12-01-06 05:00,7
12-01-06 04:00,11
12-01-06 03:00,15
12-01-06 02:00,18
12-01-06 01:00,21
12-01-06 00:00,23
11-01-06 23:00,22
11-01-06 22:00,20
11-01-06 21:00,22
11-01-06 20:00,24
11-01-06 19:00,26
11-01-06 18:00,20
11-01-06 17:00,19
11-01-06 16:00,23
11-01-06 15:00,23
11-01-06 14:00,30
11-01-06 13:00,29
11-01-06 12:00,27
11-01-06 11:00,22
11-01-06 10:00,14
11-01-06 09:00,8
11-01-06 08:00,4
11-01-06 07:00,7
11-01-06 06:00,8
11-01-06 05:00,8
11-01-06 04:00,8
11-01-06 03:00,10
11-01-06 02:00,10
11-01-06 01:00,7
11-01-06 00:00,4
10-01-06 23:00,3
10-01-06 22:00,4
10-01-06 21:00,4
10-01-06 20:00,2
10-01-06 19:00,1
10-01-06 18:00,1
10-01-06 17:00,5
10-01-06 16:00,17
10-01-06 15:00,25
10-01-06 14:00,29
10-01-06 13:00,27
10-01-06 12:00,22
10-01-06 11:00,18
10-01-06 10:00,11
10-01-06 09:00,4
10-01-06 08:00,1
10-01-06 07:00,9
10-01-06 06:00,20
10-01-06 05:00,28
10-01-06 04:00,30
10-01-06 03:00,30
10-01-06 02:00,22
10-01-06 01:00,20
10-01-06 00:00,22
09-01-06 23:00,23
09-01-06 22:00,14
09-01-06 21:00,1
09-01-06 20:00,1
09-01-06 19:00,1
09-01-06 18:00,1
09-01-06 17:00,3
09-01-06 16:00,17
09-01-06 15:00,29
09-01-06 14:00,31
09-01-06 13:00,40
09-01-06 12:00,36
09-01-06 11:00,27
09-01-06 10:00,19
09-01-06 09:00,13
09-01-06 08:00,17
09-01-06 07:00,21
09-01-06 06:00,31
09-01-06 05:00,33
09-01-06 04:00,35
09-01-06 03:00,32
09-01-06 02:00,30
09-01-06 01:00,30
09-01-06 00:00,33
08-01-06 23:00,38
08-01-06 22:00,36
08-01-06 21:00,41
08-01-06 20:00,44
08-01-06 19:00,45
08-01-06 18:00,46
08-01-06 17:00,48
08-01-06 16:00,52
08-01-06 15:00,51
08-01-06 14:00,49
08-01-06 13:00,44
08-01-06 12:00,40
08-01-06 11:00,33
08-01-06 10:00,30
08-01-06 09:00,25
08-01-06 08:00,21
08-01-06 07:00,20
08-01-06 06:00,18
08-01-06 05:00,18
08-01-06 04:00,21
08-01-06 03:00,22
08-01-06 02:00,25
08-01-06 01:00,30
08-01-06 00:00,28
07-01-06 23:00,21
07-01-06 22:00,18
07-01-06 21:00,15
07-01-06 20:00,16
07-01-06 19:00,14
07-01-06 18:00,12
07-01-06 17:00,12
07-01-06 16:00,15
07-01-06 15:00,20
07-01-06 14:00,22
07-01-06 13:00,21
07-01-06 12:00,18
07-01-06 11:00,18
07-01-06 10:00,15
07-01-06 09:00,16
07-01-06 08:00,18
07-01-06 07:00,19
07-01-06 06:00,20
07-01-06 05:00,19
07-01-06 04:00,19
07-01-06 03:00,20
07-01-06 02:00,20
07-01-06 01:00,21
07-01-06 00:00,23
06-01-06 23:00,24
06-01-06 22:00,27
06-01-06 21:00,26
06-01-06 20:00,28
06-01-06 19:00,27
06-01-06 18:00,28
06-01-06 17:00,26
06-01-06 16:00,25
06-01-06 15:00,25
06-01-06 14:00,24
06-01-06 13:00,22
06-01-06 12:00,21
06-01-06 11:00,21
06-01-06 10:00,17
06-01-06 09:00,16
06-01-06 08:00,18
06-01-06 07:00,20
06-01-06 06:00,19
06-01-06 05:00,19
06-01-06 04:00,18
06-01-06 03:00,16
06-01-06 02:00,16
06-01-06 01:00,17
06-01-06 00:00,18
05-01-06 23:00,19
05-01-06 22:00,21
05-01-06 21:00,24
05-01-06 20:00,25
05-01-06 19:00,27
05-01-06 18:00,26
05-01-06 17:00,25
05-01-06 16:00,21
05-01-06 15:00,24
05-01-06 14:00,23
05-01-06 13:00,16
05-01-06 12:00,7
05-01-06 11:00,4
05-01-06 10:00,5
05-01-06 09:00,4
05-01-06 08:00,5
05-01-06 07:00,10
05-01-06 06:00,15
05-01-06 05:00,16
05-01-06 04:00,17
05-01-06 03:00,19
05-01-06 02:00,19
05-01-06 01:00,18
05-01-06 00:00,17
04-01-06 23:00,19
