Datum Zeit,Zittau-Ost O3
,µg/m³
01-02-06 00:00,25
31-01-06 23:00,28
31-01-06 22:00,29
31-01-06 21:00,31
31-01-06 20:00,32
31-01-06 19:00,29
31-01-06 18:00,29
31-01-06 17:00,37
31-01-06 16:00,42
31-01-06 15:00,47
31-01-06 14:00,47
31-01-06 13:00,47
31-01-06 12:00,45
31-01-06 11:00,45
31-01-06 10:00,43
31-01-06 09:00,36
31-01-06 08:00,29
31-01-06 07:00,11
31-01-06 06:00,26
31-01-06 05:00,31
31-01-06 04:00,37
31-01-06 03:00,23
31-01-06 02:00,16
31-01-06 01:00,20
31-01-06 00:00,19
30-01-06 23:00,12
30-01-06 22:00,5
30-01-06 21:00,8
30-01-06 20:00,8
30-01-06 19:00,6
30-01-06 18:00,13
30-01-06 17:00,46
30-01-06 16:00,64
30-01-06 15:00,65
30-01-06 14:00,66
30-01-06 13:00,59
30-01-06 12:00,61
30-01-06 11:00,21
30-01-06 10:00,8
30-01-06 09:00,5
30-01-06 08:00,3
30-01-06 07:00,4
30-01-06 06:00,2
30-01-06 05:00,4
30-01-06 04:00,9
30-01-06 03:00,12
30-01-06 02:00,12
30-01-06 01:00,13
30-01-06 00:00,10
29-01-06 23:00,15
29-01-06 22:00,11
29-01-06 21:00,11
29-01-06 20:00,9
29-01-06 19:00,16
29-01-06 18:00,12
29-01-06 17:00,38
29-01-06 16:00,64
29-01-06 15:00,67
29-01-06 14:00,63
29-01-06 13:00,51
29-01-06 12:00,43
29-01-06 11:00,37
29-01-06 10:00,25
29-01-06 09:00,15
29-01-06 08:00,6
29-01-06 07:00,9
29-01-06 06:00,15
29-01-06 05:00,18
29-01-06 04:00,14
29-01-06 03:00,18
29-01-06 02:00,12
29-01-06 01:00,14
29-01-06 00:00,18
28-01-06 23:00,15
28-01-06 22:00,30
28-01-06 21:00,34
28-01-06 20:00,61
28-01-06 19:00,71
28-01-06 18:00,77
28-01-06 17:00,80
28-01-06 16:00,85
28-01-06 15:00,84
28-01-06 14:00,83
28-01-06 13:00,79
28-01-06 12:00,73
28-01-06 11:00,70
28-01-06 10:00,61
28-01-06 09:00,62
28-01-06 08:00,63
28-01-06 07:00,69
28-01-06 06:00,70
28-01-06 05:00,71
28-01-06 04:00,75
28-01-06 03:00,78
28-01-06 02:00,79
28-01-06 01:00,80
28-01-06 00:00,81
27-01-06 23:00,81
27-01-06 22:00,77
27-01-06 21:00,79
27-01-06 20:00,64
27-01-06 19:00,64
27-01-06 18:00,76
27-01-06 17:00,87
27-01-06 16:00,88
27-01-06 15:00,88
27-01-06 14:00,84
27-01-06 13:00,79
27-01-06 12:00,75
27-01-06 11:00,72
27-01-06 10:00,67
27-01-06 09:00,50
27-01-06 08:00,4
27-01-06 07:00,3
27-01-06 06:00,8
27-01-06 05:00,45
27-01-06 04:00,49
27-01-06 03:00,69
27-01-06 02:00,58
27-01-06 01:00,58
27-01-06 00:00,68
26-01-06 23:00,72
26-01-06 22:00,71
26-01-06 21:00,54
26-01-06 20:00,50
26-01-06 19:00,50
26-01-06 18:00,58
26-01-06 17:00,65
26-01-06 16:00,73
26-01-06 15:00,73
26-01-06 14:00,72
26-01-06 13:00,68
26-01-06 12:00,66
26-01-06 11:00,61
26-01-06 10:00,55
26-01-06 09:00,55
26-01-06 08:00,55
26-01-06 07:00,59
26-01-06 06:00,62
26-01-06 05:00,65
26-01-06 04:00,65
26-01-06 03:00,64
26-01-06 02:00,64
26-01-06 01:00,65
26-01-06 00:00,67
25-01-06 23:00,61
25-01-06 22:00,64
25-01-06 21:00,68
25-01-06 20:00,68
25-01-06 19:00,67
25-01-06 18:00,67
25-01-06 17:00,70
25-01-06 16:00,70
25-01-06 15:00,71
25-01-06 14:00,72
25-01-06 13:00,70
25-01-06 12:00,66
25-01-06 11:00,65
25-01-06 10:00,63
25-01-06 09:00,62
25-01-06 08:00,63
25-01-06 07:00,65
25-01-06 06:00,66
25-01-06 05:00,68
25-01-06 04:00,69
25-01-06 03:00,68
25-01-06 02:00,68
25-01-06 01:00,68
25-01-06 00:00,69
24-01-06 23:00,72
24-01-06 22:00,69
24-01-06 21:00,64
24-01-06 20:00,55
24-01-06 19:00,48
24-01-06 18:00,41
24-01-06 17:00,57
24-01-06 16:00,62
24-01-06 15:00,60
24-01-06 14:00,59
24-01-06 13:00,57
24-01-06 12:00,55
24-01-06 11:00,53
24-01-06 10:00,44
24-01-06 09:00,39
24-01-06 08:00,29
24-01-06 07:00,4
24-01-06 06:00,3
24-01-06 05:00,3
24-01-06 04:00,4
24-01-06 03:00,9
24-01-06 02:00,6
24-01-06 01:00,11
24-01-06 00:00,6
23-01-06 23:00,5
23-01-06 22:00,12
23-01-06 21:00,18
23-01-06 20:00,29
23-01-06 19:00,29
23-01-06 18:00,30
23-01-06 17:00,40
23-01-06 16:00,42
23-01-06 15:00,42
23-01-06 14:00,48
23-01-06 13:00,44
23-01-06 12:00,41
23-01-06 11:00,35
23-01-06 10:00,35
23-01-06 09:00,28
23-01-06 08:00,26
23-01-06 07:00,27
23-01-06 06:00,30
23-01-06 05:00,33
23-01-06 04:00,36
23-01-06 03:00,37
23-01-06 02:00,42
23-01-06 01:00,41
23-01-06 00:00,42
22-01-06 23:00,46
22-01-06 22:00,48
22-01-06 21:00,49
22-01-06 20:00,53
22-01-06 19:00,53
22-01-06 18:00,54
22-01-06 17:00,54
22-01-06 16:00,56
22-01-06 15:00,57
22-01-06 14:00,59
22-01-06 13:00,56
22-01-06 12:00,51
22-01-06 11:00,46
22-01-06 10:00,44
22-01-06 09:00,41
22-01-06 08:00,42
22-01-06 07:00,42
22-01-06 06:00,36
22-01-06 05:00,30
22-01-06 04:00,27
22-01-06 03:00,26
22-01-06 02:00,27
22-01-06 01:00,25
22-01-06 00:00,36
21-01-06 23:00,38
21-01-06 22:00,43
21-01-06 21:00,43
21-01-06 20:00,42
21-01-06 19:00,37
21-01-06 18:00,35
21-01-06 17:00,37
21-01-06 16:00,43
21-01-06 15:00,47
21-01-06 14:00,50
21-01-06 13:00,53
21-01-06 12:00,50
21-01-06 11:00,45
21-01-06 10:00,52
21-01-06 09:00,56
21-01-06 08:00,60
21-01-06 07:00,61
21-01-06 06:00,63
21-01-06 05:00,65
21-01-06 04:00,59
21-01-06 03:00,34
21-01-06 02:00,15
21-01-06 01:00,14
21-01-06 00:00,13
20-01-06 23:00,10
20-01-06 22:00,9
20-01-06 21:00,12
20-01-06 20:00,13
20-01-06 19:00,18
20-01-06 18:00,19
20-01-06 17:00,23
20-01-06 16:00,28
20-01-06 15:00,27
20-01-06 14:00,29
20-01-06 13:00,31
20-01-06 12:00,31
20-01-06 11:00,32
20-01-06 10:00,36
20-01-06 09:00,38
20-01-06 08:00,41
20-01-06 07:00,44
20-01-06 06:00,44
20-01-06 05:00,44
20-01-06 04:00,45
20-01-06 03:00,46
20-01-06 02:00,45
20-01-06 01:00,40
20-01-06 00:00,35
19-01-06 23:00,26
19-01-06 22:00,29
19-01-06 21:00,25
19-01-06 20:00,33
19-01-06 19:00,39
19-01-06 18:00,42
19-01-06 17:00,41
19-01-06 16:00,46
19-01-06 15:00,
19-01-06 14:00,
19-01-06 13:00,
19-01-06 12:00,
19-01-06 11:00,44
19-01-06 10:00,38
19-01-06 09:00,36
19-01-06 08:00,42
19-01-06 07:00,43
