Datum Zeit,Goerlitz PM10
,µg/m³
31-01-06,40
30-01-06,111
29-01-06,134
28-01-06,133
27-01-06,119
26-01-06,83
25-01-06,50
24-01-06,108
23-01-06,95
22-01-06,56
21-01-06,17
20-01-06,48
19-01-06,65
18-01-06,49
17-01-06,52
16-01-06,59
15-01-06,93
14-01-06,111
13-01-06,45
12-01-06,81
11-01-06,67
10-01-06,81
09-01-06,159
08-01-06,87
07-01-06,53
06-01-06,29
05-01-06,33
04-01-06,20
03-01-06,26
02-01-06,38
01-01-06,44

