Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-01-06,
30-01-06,105.18
29-01-06,
28-01-06,71.78
27-01-06,
26-01-06,66.68
25-01-06,
24-01-06,54.87
23-01-06,
22-01-06,36.42
21-01-06,
20-01-06,18.57
19-01-06,
18-01-06,22.48
17-01-06,
16-01-06,48.24
15-01-06,
14-01-06,47.97
13-01-06,
12-01-06,38.34
11-01-06,
10-01-06,60.73
09-01-06,
08-01-06,30.20
07-01-06,
06-01-06,34.50
05-01-06,
04-01-06,20.24
03-01-06,
02-01-06,36.41
01-01-06,

