Datum Zeit,Dresden-Bergstraße NO
,µg/m³
01-02-06 00:00,32
31-01-06 23:00,47
31-01-06 22:00,55
31-01-06 21:00,55
31-01-06 20:00,45
31-01-06 19:00,76
31-01-06 18:00,58
31-01-06 17:00,119
31-01-06 16:00,90
31-01-06 15:00,56
31-01-06 14:00,72
31-01-06 13:00,80
31-01-06 12:00,52
31-01-06 11:00,37
31-01-06 10:00,43
31-01-06 09:00,52
31-01-06 08:00,85
31-01-06 07:00,66
31-01-06 06:00,56
31-01-06 05:00,21
31-01-06 04:00,5
31-01-06 03:00,5
31-01-06 02:00,13
31-01-06 01:00,19
31-01-06 00:00,28
30-01-06 23:00,33
30-01-06 22:00,50
30-01-06 21:00,60
30-01-06 20:00,97
30-01-06 19:00,218
30-01-06 18:00,235
30-01-06 17:00,177
30-01-06 16:00,128
30-01-06 15:00,104
30-01-06 14:00,186
30-01-06 13:00,141
30-01-06 12:00,181
30-01-06 11:00,229
30-01-06 10:00,270
30-01-06 09:00,351
30-01-06 08:00,323
30-01-06 07:00,228
30-01-06 06:00,139
30-01-06 05:00,68
30-01-06 04:00,27
30-01-06 03:00,21
30-01-06 02:00,26
30-01-06 01:00,27
30-01-06 00:00,28
29-01-06 23:00,30
29-01-06 22:00,90
29-01-06 21:00,125
29-01-06 20:00,202
29-01-06 19:00,192
29-01-06 18:00,135
29-01-06 17:00,65
29-01-06 16:00,49
29-01-06 15:00,69
29-01-06 14:00,29
29-01-06 13:00,60
29-01-06 12:00,59
29-01-06 11:00,104
29-01-06 10:00,74
29-01-06 09:00,48
29-01-06 08:00,60
29-01-06 07:00,28
29-01-06 06:00,24
29-01-06 05:00,26
29-01-06 04:00,31
29-01-06 03:00,48
29-01-06 02:00,74
29-01-06 01:00,133
29-01-06 00:00,130
28-01-06 23:00,73
28-01-06 22:00,62
28-01-06 21:00,86
28-01-06 20:00,157
28-01-06 19:00,106
28-01-06 18:00,42
28-01-06 17:00,56
28-01-06 16:00,42
28-01-06 15:00,47
28-01-06 14:00,35
28-01-06 13:00,45
28-01-06 12:00,62
28-01-06 11:00,50
28-01-06 10:00,100
28-01-06 09:00,115
28-01-06 08:00,66
28-01-06 07:00,29
28-01-06 06:00,30
28-01-06 05:00,6
28-01-06 04:00,4
28-01-06 03:00,8
28-01-06 02:00,11
28-01-06 01:00,12
28-01-06 00:00,9
27-01-06 23:00,11
27-01-06 22:00,38
27-01-06 21:00,35
27-01-06 20:00,38
27-01-06 19:00,44
27-01-06 18:00,45
27-01-06 17:00,36
27-01-06 16:00,58
27-01-06 15:00,49
27-01-06 14:00,49
27-01-06 13:00,40
27-01-06 12:00,57
27-01-06 11:00,67
27-01-06 10:00,48
27-01-06 09:00,80
27-01-06 08:00,67
27-01-06 07:00,38
27-01-06 06:00,25
27-01-06 05:00,9
27-01-06 04:00,4
27-01-06 03:00,2
27-01-06 02:00,6
27-01-06 01:00,8
27-01-06 00:00,9
26-01-06 23:00,18
26-01-06 22:00,21
26-01-06 21:00,18
26-01-06 20:00,21
26-01-06 19:00,45
26-01-06 18:00,55
26-01-06 17:00,57
26-01-06 16:00,57
26-01-06 15:00,50
26-01-06 14:00,31
26-01-06 13:00,50
26-01-06 12:00,43
26-01-06 11:00,46
26-01-06 10:00,50
26-01-06 09:00,36
26-01-06 08:00,57
26-01-06 07:00,45
26-01-06 06:00,48
26-01-06 05:00,18
26-01-06 04:00,6
26-01-06 03:00,5
26-01-06 02:00,2
26-01-06 01:00,3
26-01-06 00:00,11
25-01-06 23:00,23
25-01-06 22:00,17
25-01-06 21:00,21
25-01-06 20:00,52
25-01-06 19:00,55
25-01-06 18:00,78
25-01-06 17:00,51
25-01-06 16:00,35
25-01-06 15:00,51
25-01-06 14:00,42
25-01-06 13:00,44
25-01-06 12:00,44
25-01-06 11:00,48
25-01-06 10:00,49
25-01-06 09:00,29
25-01-06 08:00,28
25-01-06 07:00,27
25-01-06 06:00,21
25-01-06 05:00,10
25-01-06 04:00,1
25-01-06 03:00,2
25-01-06 02:00,2
25-01-06 01:00,7
25-01-06 00:00,9
