Datum Zeit,Goerlitz SO2
,µg/m³
01-02-06 00:00,5.4
31-01-06 23:00,4.5
31-01-06 22:00,3.8
31-01-06 21:00,3.8
31-01-06 20:00,3.2
31-01-06 19:00,2.8
31-01-06 18:00,2.7
31-01-06 17:00,2.7
31-01-06 16:00,2.5
31-01-06 15:00,2.5
31-01-06 14:00,3.0
31-01-06 13:00,2.9
31-01-06 12:00,3.1
31-01-06 11:00,3.1
31-01-06 10:00,3.3
31-01-06 09:00,3.8
31-01-06 08:00,3.7
31-01-06 07:00,3.7
31-01-06 06:00,3.9
31-01-06 05:00,3.9
31-01-06 04:00,3.9
31-01-06 03:00,4.4
31-01-06 02:00,5.4
31-01-06 01:00,5.6
31-01-06 00:00,7.5
30-01-06 23:00,9.4
30-01-06 22:00,10.7
30-01-06 21:00,12.1
30-01-06 20:00,11.9
30-01-06 19:00,11.7
30-01-06 18:00,12.2
30-01-06 17:00,15.1
30-01-06 16:00,23.6
30-01-06 15:00,39.7
30-01-06 14:00,42.0
30-01-06 13:00,33.2
30-01-06 12:00,29.1
30-01-06 11:00,26.5
30-01-06 10:00,13.4
30-01-06 09:00,9.1
30-01-06 08:00,11.5
30-01-06 07:00,13.0
30-01-06 06:00,15.9
30-01-06 05:00,11.8
30-01-06 04:00,12.8
30-01-06 03:00,8.4
30-01-06 02:00,6.7
30-01-06 01:00,6.3
30-01-06 00:00,5.2
29-01-06 23:00,4.2
29-01-06 22:00,4.6
29-01-06 21:00,5.6
29-01-06 20:00,6.9
29-01-06 19:00,8.5
29-01-06 18:00,12.5
29-01-06 17:00,19.6
29-01-06 16:00,27.1
29-01-06 15:00,31.9
29-01-06 14:00,38.6
29-01-06 13:00,36.8
29-01-06 12:00,39.0
29-01-06 11:00,34.2
29-01-06 10:00,28.3
29-01-06 09:00,24.4
29-01-06 08:00,22.1
29-01-06 07:00,14.0
29-01-06 06:00,13.1
29-01-06 05:00,12.5
29-01-06 04:00,8.5
29-01-06 03:00,8.8
29-01-06 02:00,7.7
29-01-06 01:00,8.0
29-01-06 00:00,8.2
28-01-06 23:00,10.0
28-01-06 22:00,12.1
28-01-06 21:00,13.9
28-01-06 20:00,16.3
28-01-06 19:00,20.7
28-01-06 18:00,26.6
28-01-06 17:00,42.5
28-01-06 16:00,73.6
28-01-06 15:00,85.1
28-01-06 14:00,66.0
28-01-06 13:00,69.1
28-01-06 12:00,59.3
28-01-06 11:00,31.4
28-01-06 10:00,13.1
28-01-06 09:00,5.8
28-01-06 08:00,5.9
28-01-06 07:00,6.6
28-01-06 06:00,7.1
28-01-06 05:00,7.0
28-01-06 04:00,6.0
28-01-06 03:00,5.9
28-01-06 02:00,5.5
28-01-06 01:00,5.6
28-01-06 00:00,9.2
27-01-06 23:00,12.7
27-01-06 22:00,18.6
27-01-06 21:00,25.0
27-01-06 20:00,16.7
27-01-06 19:00,12.4
27-01-06 18:00,13.1
27-01-06 17:00,21.9
27-01-06 16:00,26.0
27-01-06 15:00,32.7
27-01-06 14:00,44.0
27-01-06 13:00,47.5
27-01-06 12:00,41.2
27-01-06 11:00,24.8
27-01-06 10:00,17.9
27-01-06 09:00,12.8
27-01-06 08:00,13.5
27-01-06 07:00,9.3
27-01-06 06:00,9.3
27-01-06 05:00,8.4
27-01-06 04:00,7.7
27-01-06 03:00,6.8
27-01-06 02:00,6.8
27-01-06 01:00,7.0
27-01-06 00:00,8.1
26-01-06 23:00,9.6
26-01-06 22:00,9.3
26-01-06 21:00,10.8
26-01-06 20:00,14.1
26-01-06 19:00,16.2
26-01-06 18:00,22.1
26-01-06 17:00,36.1
26-01-06 16:00,39.7
26-01-06 15:00,37.1
26-01-06 14:00,38.2
26-01-06 13:00,57.6
26-01-06 12:00,101.3
26-01-06 11:00,136.2
26-01-06 10:00,102.3
26-01-06 09:00,29.9
26-01-06 08:00,27.3
26-01-06 07:00,32.5
26-01-06 06:00,32.7
26-01-06 05:00,16.1
26-01-06 04:00,20.5
26-01-06 03:00,23.9
26-01-06 02:00,39.5
26-01-06 01:00,64.6
26-01-06 00:00,51.8
25-01-06 23:00,14.8
25-01-06 22:00,50.4
25-01-06 21:00,19.9
25-01-06 20:00,18.2
25-01-06 19:00,17.6
25-01-06 18:00,32.1
25-01-06 17:00,181.4
25-01-06 16:00,215.8
25-01-06 15:00,169.6
25-01-06 14:00,94.3
25-01-06 13:00,105.2
25-01-06 12:00,127.0
25-01-06 11:00,124.1
25-01-06 10:00,147.3
25-01-06 09:00,148.7
25-01-06 08:00,133.5
25-01-06 07:00,128.2
25-01-06 06:00,113.7
25-01-06 05:00,129.0
25-01-06 04:00,168.3
25-01-06 03:00,187.3
25-01-06 02:00,115.2
25-01-06 01:00,97.6
25-01-06 00:00,168.1
24-01-06 23:00,139.1
24-01-06 22:00,79.5
24-01-06 21:00,109.5
24-01-06 20:00,107.4
24-01-06 19:00,162.3
24-01-06 18:00,81.4
24-01-06 17:00,82.1
24-01-06 16:00,167.4
24-01-06 15:00,96.4
24-01-06 14:00,97.2
24-01-06 13:00,122.0
24-01-06 12:00,47.2
24-01-06 11:00,37.7
24-01-06 10:00,41.6
24-01-06 09:00,47.2
24-01-06 08:00,46.4
24-01-06 07:00,50.2
24-01-06 06:00,53.9
24-01-06 05:00,55.2
24-01-06 04:00,51.7
24-01-06 03:00,48.3
24-01-06 02:00,53.7
24-01-06 01:00,55.2
24-01-06 00:00,57.1
23-01-06 23:00,53.2
23-01-06 22:00,53.2
23-01-06 21:00,47.9
23-01-06 20:00,47.8
23-01-06 19:00,54.8
23-01-06 18:00,50.6
23-01-06 17:00,49.6
23-01-06 16:00,57.6
23-01-06 15:00,59.7
23-01-06 14:00,55.7
23-01-06 13:00,41.5
23-01-06 12:00,42.3
23-01-06 11:00,64.9
23-01-06 10:00,75.0
23-01-06 09:00,67.0
23-01-06 08:00,60.6
23-01-06 07:00,59.2
23-01-06 06:00,64.1
23-01-06 05:00,64.1
23-01-06 04:00,65.3
23-01-06 03:00,56.1
23-01-06 02:00,51.1
23-01-06 01:00,38.9
23-01-06 00:00,31.0
22-01-06 23:00,29.7
22-01-06 22:00,30.5
22-01-06 21:00,36.9
22-01-06 20:00,38.0
22-01-06 19:00,16.1
22-01-06 18:00,15.0
22-01-06 17:00,15.3
22-01-06 16:00,19.7
22-01-06 15:00,39.6
22-01-06 14:00,28.3
22-01-06 13:00,31.9
22-01-06 12:00,39.9
22-01-06 11:00,42.8
22-01-06 10:00,46.7
22-01-06 09:00,41.3
22-01-06 08:00,42.1
22-01-06 07:00,41.6
22-01-06 06:00,30.1
22-01-06 05:00,47.9
22-01-06 04:00,56.3
22-01-06 03:00,56.4
22-01-06 02:00,42.4
22-01-06 01:00,29.4
22-01-06 00:00,8.4
21-01-06 23:00,1.0
21-01-06 22:00,1.0
21-01-06 21:00,1.0
21-01-06 20:00,1.0
21-01-06 19:00,1.0
21-01-06 18:00,1.0
21-01-06 17:00,1.0
21-01-06 16:00,1.1
21-01-06 15:00,1.1
21-01-06 14:00,1.1
21-01-06 13:00,1.6
21-01-06 12:00,1.7
21-01-06 11:00,1.9
21-01-06 10:00,2.6
21-01-06 09:00,2.1
21-01-06 08:00,2.4
21-01-06 07:00,3.1
21-01-06 06:00,2.6
21-01-06 05:00,2.5
21-01-06 04:00,2.2
21-01-06 03:00,2.7
21-01-06 02:00,8.9
21-01-06 01:00,12.1
21-01-06 00:00,13.0
20-01-06 23:00,14.0
20-01-06 22:00,15.9
20-01-06 21:00,16.0
20-01-06 20:00,15.3
20-01-06 19:00,15.4
20-01-06 18:00,15.5
20-01-06 17:00,16.9
20-01-06 16:00,17.2
20-01-06 15:00,16.3
20-01-06 14:00,18.0
20-01-06 13:00,16.3
20-01-06 12:00,16.2
20-01-06 11:00,16.3
20-01-06 10:00,16.4
20-01-06 09:00,16.6
20-01-06 08:00,15.9
20-01-06 07:00,15.1
20-01-06 06:00,17.4
20-01-06 05:00,19.5
20-01-06 04:00,16.5
20-01-06 03:00,16.4
20-01-06 02:00,17.3
20-01-06 01:00,18.9
20-01-06 00:00,22.9
19-01-06 23:00,19.7
19-01-06 22:00,10.8
19-01-06 21:00,8.0
19-01-06 20:00,8.3
19-01-06 19:00,7.9
19-01-06 18:00,8.7
19-01-06 17:00,7.1
19-01-06 16:00,6.4
19-01-06 15:00,6.6
19-01-06 14:00,5.8
19-01-06 13:00,6.6
19-01-06 12:00,10.3
19-01-06 11:00,12.4
19-01-06 10:00,13.1
19-01-06 09:00,14.6
19-01-06 08:00,16.2
19-01-06 07:00,19.3
19-01-06 06:00,23.8
19-01-06 05:00,30.4
19-01-06 04:00,28.7
19-01-06 03:00,29.4
19-01-06 02:00,19.7
19-01-06 01:00,19.6
19-01-06 00:00,22.1
18-01-06 23:00,25.0
18-01-06 22:00,28.1
18-01-06 21:00,29.4
18-01-06 20:00,21.8
18-01-06 19:00,10.1
18-01-06 18:00,7.7
18-01-06 17:00,7.2
18-01-06 16:00,
18-01-06 15:00,
18-01-06 14:00,
18-01-06 13:00,
18-01-06 12:00,
18-01-06 11:00,6.1
18-01-06 10:00,12.2
18-01-06 09:00,17.8
18-01-06 08:00,14.9
18-01-06 07:00,13.0
18-01-06 06:00,12.3
18-01-06 05:00,11.8
18-01-06 04:00,12.0
18-01-06 03:00,12.2
18-01-06 02:00,31.4
18-01-06 01:00,71.1
18-01-06 00:00,11.0
17-01-06 23:00,12.9
17-01-06 22:00,13.6
17-01-06 21:00,12.7
17-01-06 20:00,15.4
17-01-06 19:00,19.3
17-01-06 18:00,42.4
17-01-06 17:00,78.5
17-01-06 16:00,73.0
17-01-06 15:00,77.4
17-01-06 14:00,31.2
17-01-06 13:00,17.7
17-01-06 12:00,64.4
17-01-06 11:00,89.2
17-01-06 10:00,52.3
17-01-06 09:00,13.4
17-01-06 08:00,13.8
17-01-06 07:00,14.1
17-01-06 06:00,12.9
17-01-06 05:00,13.7
17-01-06 04:00,14.8
17-01-06 03:00,47.5
17-01-06 02:00,41.6
17-01-06 01:00,28.8
17-01-06 00:00,20.9
16-01-06 23:00,27.3
16-01-06 22:00,40.8
16-01-06 21:00,45.8
16-01-06 20:00,76.2
16-01-06 19:00,91.3
16-01-06 18:00,73.7
16-01-06 17:00,55.6
16-01-06 16:00,41.8
16-01-06 15:00,107.5
16-01-06 14:00,95.0
16-01-06 13:00,163.0
16-01-06 12:00,184.1
16-01-06 11:00,84.5
16-01-06 10:00,93.9
16-01-06 09:00,73.8
16-01-06 08:00,122.2
16-01-06 07:00,150.6
16-01-06 06:00,102.8
16-01-06 05:00,182.5
16-01-06 04:00,79.0
16-01-06 03:00,58.6
16-01-06 02:00,129.0
16-01-06 01:00,127.0
16-01-06 00:00,86.7
15-01-06 23:00,13.6
15-01-06 22:00,6.6
15-01-06 21:00,11.3
15-01-06 20:00,20.3
15-01-06 19:00,18.3
15-01-06 18:00,17.0
15-01-06 17:00,19.9
15-01-06 16:00,22.7
15-01-06 15:00,62.4
15-01-06 14:00,61.9
15-01-06 13:00,20.2
15-01-06 12:00,67.5
15-01-06 11:00,61.0
15-01-06 10:00,25.2
15-01-06 09:00,27.3
15-01-06 08:00,64.6
15-01-06 07:00,58.4
15-01-06 06:00,13.9
15-01-06 05:00,13.0
15-01-06 04:00,13.6
15-01-06 03:00,19.7
15-01-06 02:00,26.8
15-01-06 01:00,30.0
15-01-06 00:00,32.1
14-01-06 23:00,15.9
14-01-06 22:00,17.5
14-01-06 21:00,13.8
14-01-06 20:00,12.3
14-01-06 19:00,18.4
14-01-06 18:00,28.1
14-01-06 17:00,26.4
14-01-06 16:00,28.5
14-01-06 15:00,24.9
14-01-06 14:00,27.9
14-01-06 13:00,22.8
14-01-06 12:00,18.5
14-01-06 11:00,15.4
14-01-06 10:00,12.7
14-01-06 09:00,12.6
14-01-06 08:00,11.7
14-01-06 07:00,10.5
14-01-06 06:00,12.9
14-01-06 05:00,14.2
14-01-06 04:00,12.1
14-01-06 03:00,11.4
14-01-06 02:00,11.6
14-01-06 01:00,10.7
14-01-06 00:00,
13-01-06 23:00,12.0
13-01-06 22:00,12.4
13-01-06 21:00,14.8
13-01-06 20:00,11.2
13-01-06 19:00,8.8
13-01-06 18:00,7.5
13-01-06 17:00,8.6
13-01-06 16:00,6.9
13-01-06 15:00,7.4
13-01-06 14:00,15.3
13-01-06 13:00,12.0
13-01-06 12:00,6.2
13-01-06 11:00,6.3
13-01-06 10:00,6.1
13-01-06 09:00,5.4
13-01-06 08:00,7.8
13-01-06 07:00,8.3
13-01-06 06:00,7.5
13-01-06 05:00,11.5
13-01-06 04:00,10.4
13-01-06 03:00,9.3
13-01-06 02:00,4.6
13-01-06 01:00,4.0
13-01-06 00:00,3.2
12-01-06 23:00,2.8
12-01-06 22:00,3.6
12-01-06 21:00,4.5
12-01-06 20:00,9.0
12-01-06 19:00,11.4
12-01-06 18:00,8.3
12-01-06 17:00,6.1
12-01-06 16:00,7.4
12-01-06 15:00,11.3
12-01-06 14:00,11.2
12-01-06 13:00,14.3
12-01-06 12:00,17.8
12-01-06 11:00,19.1
12-01-06 10:00,22.1
12-01-06 09:00,23.3
12-01-06 08:00,26.4
12-01-06 07:00,23.7
12-01-06 06:00,23.8
12-01-06 05:00,24.8
12-01-06 04:00,24.8
12-01-06 03:00,24.8
12-01-06 02:00,24.2
12-01-06 01:00,24.6
12-01-06 00:00,21.3
11-01-06 23:00,20.4
11-01-06 22:00,21.7
11-01-06 21:00,25.0
11-01-06 20:00,31.7
11-01-06 19:00,29.1
11-01-06 18:00,24.3
11-01-06 17:00,21.2
11-01-06 16:00,21.3
11-01-06 15:00,21.9
11-01-06 14:00,19.1
11-01-06 13:00,16.2
11-01-06 12:00,15.0
11-01-06 11:00,17.7
11-01-06 10:00,14.1
11-01-06 09:00,13.8
11-01-06 08:00,14.9
11-01-06 07:00,16.8
11-01-06 06:00,19.8
11-01-06 05:00,21.4
11-01-06 04:00,16.6
11-01-06 03:00,67.2
11-01-06 02:00,242.1
11-01-06 01:00,163.9
11-01-06 00:00,
10-01-06 23:00,11.9
10-01-06 22:00,11.7
10-01-06 21:00,56.6
10-01-06 20:00,53.2
10-01-06 19:00,13.3
10-01-06 18:00,13.6
10-01-06 17:00,13.4
10-01-06 16:00,15.0
10-01-06 15:00,43.6
10-01-06 14:00,121.9
10-01-06 13:00,79.0
10-01-06 12:00,79.1
10-01-06 11:00,31.2
10-01-06 10:00,12.0
10-01-06 09:00,8.3
10-01-06 08:00,6.7
10-01-06 07:00,9.6
10-01-06 06:00,9.7
10-01-06 05:00,5.5
10-01-06 04:00,5.9
10-01-06 03:00,7.6
10-01-06 02:00,5.6
10-01-06 01:00,3.7
10-01-06 00:00,4.6
09-01-06 23:00,4.6
09-01-06 22:00,4.4
09-01-06 21:00,4.5
09-01-06 20:00,5.6
09-01-06 19:00,6.1
09-01-06 18:00,8.4
09-01-06 17:00,10.6
09-01-06 16:00,15.1
09-01-06 15:00,20.0
09-01-06 14:00,24.2
09-01-06 13:00,35.5
09-01-06 12:00,34.7
09-01-06 11:00,24.0
09-01-06 10:00,11.4
09-01-06 09:00,9.4
09-01-06 08:00,8.6
09-01-06 07:00,9.0
09-01-06 06:00,7.9
09-01-06 05:00,8.0
09-01-06 04:00,8.7
09-01-06 03:00,9.5
09-01-06 02:00,9.1
09-01-06 01:00,9.2
09-01-06 00:00,7.5
08-01-06 23:00,7.2
08-01-06 22:00,7.9
08-01-06 21:00,11.2
