Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-08-02,37
30-08-02,43
29-08-02,43
28-08-02,43
27-08-02,40
26-08-02,34
25-08-02,30
24-08-02,40
23-08-02,29
22-08-02,22
21-08-02,31
20-08-02,36
19-08-02,33
18-08-02,37
17-08-02,34
16-08-02,16
15-08-02,15
14-08-02,13
13-08-02,12
12-08-02,12
11-08-02,20
10-08-02,33
09-08-02,35
08-08-02,24
07-08-02,17
06-08-02,14
05-08-02,11
04-08-02,17
03-08-02,18
02-08-02,19
01-08-02,33

