Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-08-02,38.57
30-08-02,
29-08-02,43.93
28-08-02,
27-08-02,31.43
26-08-02,
25-08-02,20.67
24-08-02,
23-08-02,28.43
22-08-02,
21-08-02,22.24
20-08-02,
19-08-02,26.01
18-08-02,
17-08-02,25.07
16-08-02,
15-08-02,16.39
14-08-02,
13-08-02,12.53
12-08-02,
11-08-02,27.61
10-08-02,
09-08-02,30.57
08-08-02,
07-08-02,22.69
06-08-02,
05-08-02,17.75
04-08-02,
03-08-02,9.36
02-08-02,
01-08-02,

