Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-08-02,35.35
30-08-02,
29-08-02,26.78
28-08-02,
27-08-02,29.74
26-08-02,
25-08-02,21.69
24-08-02,
23-08-02,17.89
22-08-02,
21-08-02,25.56
20-08-02,
19-08-02,20.63
18-08-02,
17-08-02,24.71
16-08-02,
15-08-02,2.24
14-08-02,
13-08-02,1.61
12-08-02,
11-08-02,11.86
10-08-02,
09-08-02,30.43
08-08-02,
07-08-02,6.72
06-08-02,
05-08-02,4.01
04-08-02,
03-08-02,14.97
02-08-02,
01-08-02,13.90

