Datum Zeit,Dresden-Nord PM10
,µg/m³
31-08-02,44
30-08-02,47
29-08-02,47
28-08-02,52
27-08-02,51
26-08-02,43
25-08-02,37
24-08-02,48
23-08-02,37
22-08-02,34
21-08-02,41
20-08-02,46
19-08-02,40
18-08-02,44
17-08-02,47
16-08-02,27
15-08-02,26
14-08-02,22
13-08-02,15
12-08-02,19
11-08-02,25
10-08-02,39
09-08-02,44
08-08-02,30
07-08-02,28
06-08-02,22
05-08-02,26
04-08-02,23
03-08-02,23
02-08-02,29
01-08-02,41

