Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-08-02,46
30-08-02,53
29-08-02,62
28-08-02,36
27-08-02,45
26-08-02,42
25-08-02,25
24-08-02,41
23-08-02,43
22-08-02,37
21-08-02,37
20-08-02,46
19-08-02,39
18-08-02,37
17-08-02,38
16-08-02,32
15-08-02,30
14-08-02,33
13-08-02,24
12-08-02,24
11-08-02,39
10-08-02,46
09-08-02,41
08-08-02,34
07-08-02,32
06-08-02,27
05-08-02,27
04-08-02,22
03-08-02,19
02-08-02,27
01-08-02,43

