Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-08-02,39
30-08-02,47
29-08-02,56
28-08-02,31
27-08-02,42
26-08-02,45
25-08-02,29
24-08-02,36
23-08-02,33
22-08-02,23
21-08-02,34
20-08-02,41
19-08-02,39
18-08-02,42
17-08-02,38
16-08-02,25
15-08-02,20
14-08-02,18
13-08-02,14
12-08-02,12
11-08-02,23
10-08-02,35
09-08-02,36
08-08-02,21
07-08-02,23
06-08-02,21
05-08-02,16
04-08-02,19
03-08-02,21
02-08-02,18
01-08-02,34

