Datum Zeit,Bautzen PM10
,µg/m³
31-03-14,42
30-03-14,42
29-03-14,44
28-03-14,40
27-03-14,31
26-03-14,22
25-03-14,9
24-03-14,9
23-03-14,8
22-03-14,11
21-03-14,15
20-03-14,14
19-03-14,14
18-03-14,31
17-03-14,16
16-03-14,4
15-03-14,25
14-03-14,54
13-03-14,36
12-03-14,47
11-03-14,49
10-03-14,42
09-03-14,52
08-03-14,68
07-03-14,53
06-03-14,56
05-03-14,49
04-03-14,34
03-03-14,38
02-03-14,31
01-03-14,32

