Datum Zeit,Niesky PM10
,µg/m³
31-03-14,31
30-03-14,43
29-03-14,42
28-03-14,35
27-03-14,25
26-03-14,14
25-03-14,10
24-03-14,9
23-03-14,9
22-03-14,13
21-03-14,16
20-03-14,14
19-03-14,14
18-03-14,26
17-03-14,13
16-03-14,5
15-03-14,23
14-03-14,43
13-03-14,32
12-03-14,28
11-03-14,37
10-03-14,41
09-03-14,45
08-03-14,53
07-03-14,43
06-03-14,43
05-03-14,54
04-03-14,40
03-03-14,47
02-03-14,27
01-03-14,30

