Datum Zeit,Brockau PM10
,µg/m³
31-03-14,49
30-03-14,42
29-03-14,37
28-03-14,43
27-03-14,23
26-03-14,
25-03-14,17
24-03-14,13
23-03-14,6
22-03-14,10
21-03-14,14
20-03-14,12
19-03-14,11
18-03-14,35
17-03-14,20
16-03-14,8
15-03-14,33
14-03-14,56
13-03-14,44
12-03-14,43
11-03-14,56
10-03-14,37
09-03-14,42
08-03-14,62
07-03-14,54
06-03-14,63
05-03-14,35
04-03-14,35
03-03-14,24
02-03-14,37
01-03-14,27

