Datum Zeit,Dresden-Nord PM10
,µg/m³
31-03-14,63
30-03-14,51
29-03-14,52
28-03-14,46
27-03-14,34
26-03-14,25
25-03-14,23
24-03-14,21
23-03-14,15
22-03-14,18
21-03-14,26
20-03-14,19
19-03-14,22
18-03-14,40
17-03-14,24
16-03-14,12
15-03-14,42
14-03-14,71
13-03-14,54
12-03-14,57
11-03-14,65
10-03-14,57
09-03-14,68
08-03-14,80
07-03-14,71
06-03-14,90
05-03-14,58
04-03-14,39
03-03-14,46
02-03-14,56
01-03-14,47

