Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-03-14,48
30-03-14,44
29-03-14,46
28-03-14,39
27-03-14,27
26-03-14,18
25-03-14,14
24-03-14,15
23-03-14,9
22-03-14,15
21-03-14,15
20-03-14,11
19-03-14,13
18-03-14,31
17-03-14,17
16-03-14,9
15-03-14,27
14-03-14,62
13-03-14,45
12-03-14,51
11-03-14,53
10-03-14,47
09-03-14,59
08-03-14,70
07-03-14,61
06-03-14,82
05-03-14,49
04-03-14,29
03-03-14,32
02-03-14,42
01-03-14,42

