Datum Zeit,Glauchau PM10
,µg/m³
31-03-14,54
30-03-14,49
29-03-14,43
28-03-14,39
27-03-14,22
26-03-14,22
25-03-14,20
24-03-14,19
23-03-14,9
22-03-14,12
21-03-14,19
20-03-14,16
19-03-14,13
18-03-14,30
17-03-14,17
16-03-14,9
15-03-14,27
14-03-14,63
13-03-14,55
12-03-14,52
11-03-14,60
10-03-14,50
09-03-14,49
08-03-14,58
07-03-14,56
06-03-14,64
05-03-14,44
04-03-14,46
03-03-14,44
02-03-14,41
01-03-14,32

