Datum Zeit,Zittau-Ost PM10
,µg/m³
31-03-14,51
30-03-14,45
29-03-14,61
28-03-14,44
27-03-14,34
26-03-14,28
25-03-14,12
24-03-14,8
23-03-14,9
22-03-14,15
21-03-14,15
20-03-14,18
19-03-14,13
18-03-14,27
17-03-14,15
16-03-14,4
15-03-14,26
14-03-14,60
13-03-14,45
12-03-14,53
11-03-14,53
10-03-14,47
09-03-14,63
08-03-14,78
07-03-14,70
06-03-14,56
05-03-14,52
04-03-14,35
03-03-14,42
02-03-14,33
01-03-14,50

