Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-03-14,58
30-03-14,48
29-03-14,50
28-03-14,55
27-03-14,25
26-03-14,23
25-03-14,23
24-03-14,21
23-03-14,10
22-03-14,13
21-03-14,19
20-03-14,17
19-03-14,17
18-03-14,40
17-03-14,23
16-03-14,11
15-03-14,36
14-03-14,62
13-03-14,54
12-03-14,60
11-03-14,67
10-03-14,48
09-03-14,52
08-03-14,72
07-03-14,66
06-03-14,78
05-03-14,54
04-03-14,51
03-03-14,42
02-03-14,44
01-03-14,33

