Datum Zeit,Carlsfeld PM10
,µg/m³
31-03-14,33
30-03-14,27
29-03-14,31
28-03-14,19
27-03-14,16
26-03-14,16
25-03-14,11
24-03-14,9
23-03-14,4
22-03-14,8
21-03-14,12
20-03-14,7
19-03-14,9
18-03-14,22
17-03-14,15
16-03-14,5
15-03-14,26
14-03-14,30
13-03-14,23
12-03-14,29
11-03-14,34
10-03-14,27
09-03-14,25
08-03-14,41
07-03-14,41
06-03-14,37
05-03-14,33
04-03-14,21
03-03-14,24
02-03-14,22
01-03-14,17

