Datum Zeit,Brockau PM10
,µg/m³
31-03-17,
30-03-17,
29-03-17,
28-03-17,
27-03-17,
26-03-17,
25-03-17,
24-03-17,
23-03-17,
22-03-17,
21-03-17,
20-03-17,
19-03-17,5
18-03-17,4
17-03-17,20
16-03-17,21
15-03-17,22
14-03-17,17
13-03-17,19
12-03-17,15
11-03-17,12
10-03-17,7
09-03-17,5
08-03-17,10
07-03-17,4
06-03-17,2
05-03-17,2
04-03-17,12
03-03-17,11
02-03-17,5
01-03-17,2

