Datum Zeit,Leipzig-West PM10
,µg/m³
31-03-17,
30-03-17,
29-03-17,
28-03-17,
27-03-17,
26-03-17,
25-03-17,
24-03-17,
23-03-17,
22-03-17,
21-03-17,
20-03-17,
19-03-17,8
18-03-17,8
17-03-17,28
16-03-17,25
15-03-17,25
14-03-17,28
13-03-17,26
12-03-17,18
11-03-17,22
10-03-17,10
09-03-17,10
08-03-17,20
07-03-17,10
06-03-17,4
05-03-17,7
04-03-17,15
03-03-17,15
02-03-17,7
01-03-17,5

