Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-03-17,
30-03-17,
29-03-17,
28-03-17,
27-03-17,
26-03-17,
25-03-17,
24-03-17,
23-03-17,
22-03-17,
21-03-17,
20-03-17,
19-03-17,
18-03-17,
17-03-17,
16-03-17,15.56
15-03-17,18.19
14-03-17,21.22
13-03-17,20.45
12-03-17,13.73
11-03-17,11.48
10-03-17,5.47
09-03-17,7.55
08-03-17,11.60
07-03-17,12.25
06-03-17,3.98
05-03-17,3.02
04-03-17,11.57
03-03-17,7.51
02-03-17,4.00
01-03-17,4.79

