Datum Zeit,Dresden-Nord PM10
,µg/m³
31-03-17,
30-03-17,
29-03-17,
28-03-17,
27-03-17,
26-03-17,
25-03-17,
24-03-17,
23-03-17,
22-03-17,
21-03-17,
20-03-17,
19-03-17,
18-03-17,
17-03-17,
16-03-17,35
15-03-17,34
14-03-17,37
13-03-17,32
12-03-17,18
11-03-17,28
10-03-17,13
09-03-17,15
08-03-17,24
07-03-17,13
06-03-17,15
05-03-17,13
04-03-17,19
03-03-17,21
02-03-17,12
01-03-17,11

