Datum Zeit,Glauchau PM10
,µg/m³
31-03-17,
30-03-17,
29-03-17,
28-03-17,
27-03-17,
26-03-17,
25-03-17,
24-03-17,
23-03-17,
22-03-17,
21-03-17,
20-03-17,9
19-03-17,6
18-03-17,8
17-03-17,27
16-03-17,30
15-03-17,28
14-03-17,32
13-03-17,33
12-03-17,25
11-03-17,22
10-03-17,13
09-03-17,10
08-03-17,18
07-03-17,12
06-03-17,6
05-03-17,7
04-03-17,23
03-03-17,18
02-03-17,7
01-03-17,6

