Datum Zeit,Carlsfeld PM10
,µg/m³
31-03-17,9
30-03-17,10
29-03-17,13
28-03-17,7
27-03-17,6
26-03-17,8
25-03-17,17
24-03-17,13
23-03-17,8
22-03-17,4
21-03-17,5
20-03-17,6
19-03-17,4
18-03-17,3
17-03-17,19
16-03-17,13
15-03-17,16
14-03-17,15
13-03-17,16
12-03-17,13
11-03-17,9
10-03-17,5
09-03-17,3
08-03-17,8
07-03-17,3
06-03-17,2
05-03-17,4
04-03-17,9
03-03-17,9
02-03-17,4
01-03-17,3

