Datum Zeit,Collmberg PM2.5
,µg/m³
31-03-17,
30-03-17,
29-03-17,
28-03-17,
27-03-17,
26-03-17,
25-03-17,
24-03-17,
23-03-17,
22-03-17,
21-03-17,
20-03-17,
19-03-17,2.65
18-03-17,4.69
17-03-17,17.92
16-03-17,11.28
15-03-17,15.86
14-03-17,21.91
13-03-17,19.51
12-03-17,13.77
11-03-17,8.73
10-03-17,3.36
09-03-17,4.06
08-03-17,12.51
07-03-17,3.50
06-03-17,3.15
05-03-17,3.25
04-03-17,12.04
03-03-17,5.36
02-03-17,2.69
01-03-17,2.38

