Datum Zeit,Niesky PM10
,µg/m³
31-03-17,
30-03-17,
29-03-17,
28-03-17,
27-03-17,
26-03-17,
25-03-17,
24-03-17,19
23-03-17,24
22-03-17,8
21-03-17,6
20-03-17,7
19-03-17,7
18-03-17,11
17-03-17,21
16-03-17,17
15-03-17,19
14-03-17,23
13-03-17,20
12-03-17,19
11-03-17,18
10-03-17,7
09-03-17,8
08-03-17,17
07-03-17,8
06-03-17,8
05-03-17,7
04-03-17,14
03-03-17,10
02-03-17,7
01-03-17,4

