Datum Zeit,Leipzig-West PM2.5
,µg/m³
31-03-17,
30-03-17,
29-03-17,
28-03-17,
27-03-17,
26-03-17,
25-03-17,
24-03-17,
23-03-17,
22-03-17,
21-03-17,
20-03-17,
19-03-17,4.73
18-03-17,5.39
17-03-17,18.51
16-03-17,14.26
15-03-17,16.56
14-03-17,21.23
13-03-17,21.75
12-03-17,14.71
11-03-17,11.53
10-03-17,4.64
09-03-17,7.77
08-03-17,13.69
07-03-17,7.99
06-03-17,4.11
05-03-17,3.26
04-03-17,12.23
03-03-17,7.51
02-03-17,3.60
01-03-17,2.80

