Datum Zeit,Zittau-Ost PM10
,µg/m³
29-02-04,50
28-02-04,49
27-02-04,42
26-02-04,41
25-02-04,34
24-02-04,19
23-02-04,21
22-02-04,42
21-02-04,23
20-02-04,37
19-02-04,15
18-02-04,14
17-02-04,24
16-02-04,19
15-02-04,23
14-02-04,27
13-02-04,41
12-02-04,24
11-02-04,7
10-02-04,13
09-02-04,6
08-02-04,6
07-02-04,14
06-02-04,27
05-02-04,17
04-02-04,18
03-02-04,18
02-02-04,11
01-02-04,12

