Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
29-02-04,71
28-02-04,66
27-02-04,54
26-02-04,50
25-02-04,37
24-02-04,32
23-02-04,30
22-02-04,47
21-02-04,44
20-02-04,39
19-02-04,32
18-02-04,49
17-02-04,45
16-02-04,48
15-02-04,47
14-02-04,51
13-02-04,26
12-02-04,
11-02-04,18
10-02-04,18
09-02-04,14
08-02-04,6
07-02-04,15
06-02-04,44
05-02-04,23
04-02-04,30
03-02-04,27
02-02-04,23
01-02-04,16

