Datum Zeit,Leipzig-West O3
,µg/m³
01-03-04 00:00,54
29-02-04 23:00,49
29-02-04 22:00,52
29-02-04 21:00,52
29-02-04 20:00,51
29-02-04 19:00,49
29-02-04 18:00,52
29-02-04 17:00,65
29-02-04 16:00,59
29-02-04 15:00,53
29-02-04 14:00,53
29-02-04 13:00,48
29-02-04 12:00,38
29-02-04 11:00,37
29-02-04 10:00,32
29-02-04 09:00,21
29-02-04 08:00,13
29-02-04 07:00,4
29-02-04 06:00,5
29-02-04 05:00,11
29-02-04 04:00,8
29-02-04 03:00,2
29-02-04 02:00,1
29-02-04 01:00,1
29-02-04 00:00,6
28-02-04 23:00,28
28-02-04 22:00,44
28-02-04 21:00,37
28-02-04 20:00,23
28-02-04 19:00,48
28-02-04 18:00,74
28-02-04 17:00,73
28-02-04 16:00,76
28-02-04 15:00,78
28-02-04 14:00,72
28-02-04 13:00,70
28-02-04 12:00,53
28-02-04 11:00,34
28-02-04 10:00,26
28-02-04 09:00,14
28-02-04 08:00,5
28-02-04 07:00,5
28-02-04 06:00,7
28-02-04 05:00,2
28-02-04 04:00,2
28-02-04 03:00,3
28-02-04 02:00,6
28-02-04 01:00,4
28-02-04 00:00,1
27-02-04 23:00,1
27-02-04 22:00,4
27-02-04 21:00,8
27-02-04 20:00,10
27-02-04 19:00,8
27-02-04 18:00,26
27-02-04 17:00,43
27-02-04 16:00,49
27-02-04 15:00,51
27-02-04 14:00,49
27-02-04 13:00,43
27-02-04 12:00,37
27-02-04 11:00,25
27-02-04 10:00,15
27-02-04 09:00,14
27-02-04 08:00,10
27-02-04 07:00,9
27-02-04 06:00,19
27-02-04 05:00,36
27-02-04 04:00,35
27-02-04 03:00,28
27-02-04 02:00,36
27-02-04 01:00,37
27-02-04 00:00,30
26-02-04 23:00,22
26-02-04 22:00,21
26-02-04 21:00,33
26-02-04 20:00,37
26-02-04 19:00,37
26-02-04 18:00,46
26-02-04 17:00,55
26-02-04 16:00,53
26-02-04 15:00,58
26-02-04 14:00,59
26-02-04 13:00,56
26-02-04 12:00,50
26-02-04 11:00,41
26-02-04 10:00,28
26-02-04 09:00,19
26-02-04 08:00,11
26-02-04 07:00,17
26-02-04 06:00,23
26-02-04 05:00,23
26-02-04 04:00,26
26-02-04 03:00,33
26-02-04 02:00,37
26-02-04 01:00,37
26-02-04 00:00,45
25-02-04 23:00,50
25-02-04 22:00,35
25-02-04 21:00,19
25-02-04 20:00,22
25-02-04 19:00,37
25-02-04 18:00,53
25-02-04 17:00,62
25-02-04 16:00,64
25-02-04 15:00,53
25-02-04 14:00,46
25-02-04 13:00,42
25-02-04 12:00,40
25-02-04 11:00,42
25-02-04 10:00,42
25-02-04 09:00,39
25-02-04 08:00,40
25-02-04 07:00,39
25-02-04 06:00,38
25-02-04 05:00,41
25-02-04 04:00,42
25-02-04 03:00,45
25-02-04 02:00,47
25-02-04 01:00,51
25-02-04 00:00,51
24-02-04 23:00,50
24-02-04 22:00,51
24-02-04 21:00,52
24-02-04 20:00,54
24-02-04 19:00,52
24-02-04 18:00,60
24-02-04 17:00,68
24-02-04 16:00,76
24-02-04 15:00,76
24-02-04 14:00,75
24-02-04 13:00,72
24-02-04 12:00,62
24-02-04 11:00,44
24-02-04 10:00,24
24-02-04 09:00,16
24-02-04 08:00,20
24-02-04 07:00,20
24-02-04 06:00,28
24-02-04 05:00,39
24-02-04 04:00,58
24-02-04 03:00,53
24-02-04 02:00,53
24-02-04 01:00,63
24-02-04 00:00,68
23-02-04 23:00,73
