Datum Zeit,Leipzig-West NO2
,µg/m³
01-03-04 00:00,16
29-02-04 23:00,16
29-02-04 22:00,15
29-02-04 21:00,16
29-02-04 20:00,19
29-02-04 19:00,24
29-02-04 18:00,22
29-02-04 17:00,13
29-02-04 16:00,13
29-02-04 15:00,14
29-02-04 14:00,14
29-02-04 13:00,14
29-02-04 12:00,16
29-02-04 11:00,14
29-02-04 10:00,18
29-02-04 09:00,27
29-02-04 08:00,33
29-02-04 07:00,46
29-02-04 06:00,46
29-02-04 05:00,43
29-02-04 04:00,50
29-02-04 03:00,60
29-02-04 02:00,67
29-02-04 01:00,70
29-02-04 00:00,67
28-02-04 23:00,46
28-02-04 22:00,33
28-02-04 21:00,45
28-02-04 20:00,64
28-02-04 19:00,40
28-02-04 18:00,17
28-02-04 17:00,17
28-02-04 16:00,14
28-02-04 15:00,16
28-02-04 14:00,17
28-02-04 13:00,18
28-02-04 12:00,19
28-02-04 11:00,23
28-02-04 10:00,26
28-02-04 09:00,35
28-02-04 08:00,42
28-02-04 07:00,39
28-02-04 06:00,38
28-02-04 05:00,43
28-02-04 04:00,46
28-02-04 03:00,46
28-02-04 02:00,46
28-02-04 01:00,51
28-02-04 00:00,58
27-02-04 23:00,61
27-02-04 22:00,58
27-02-04 21:00,56
27-02-04 20:00,57
27-02-04 19:00,62
27-02-04 18:00,45
27-02-04 17:00,33
27-02-04 16:00,29
27-02-04 15:00,23
27-02-04 14:00,25
27-02-04 13:00,23
27-02-04 12:00,26
27-02-04 11:00,31
27-02-04 10:00,39
27-02-04 09:00,40
27-02-04 08:00,44
27-02-04 07:00,43
27-02-04 06:00,34
27-02-04 05:00,24
27-02-04 04:00,23
27-02-04 03:00,30
27-02-04 02:00,22
27-02-04 01:00,22
27-02-04 00:00,29
26-02-04 23:00,34
26-02-04 22:00,37
26-02-04 21:00,33
26-02-04 20:00,30
26-02-04 19:00,33
26-02-04 18:00,31
26-02-04 17:00,24
26-02-04 16:00,27
26-02-04 15:00,22
26-02-04 14:00,19
26-02-04 13:00,20
26-02-04 12:00,21
26-02-04 11:00,26
26-02-04 10:00,27
26-02-04 09:00,34
26-02-04 08:00,40
26-02-04 07:00,31
26-02-04 06:00,26
26-02-04 05:00,26
26-02-04 04:00,25
26-02-04 03:00,20
26-02-04 02:00,21
26-02-04 01:00,22
26-02-04 00:00,20
25-02-04 23:00,21
25-02-04 22:00,33
25-02-04 21:00,41
25-02-04 20:00,40
25-02-04 19:00,32
25-02-04 18:00,25
25-02-04 17:00,20
25-02-04 16:00,20
25-02-04 15:00,23
25-02-04 14:00,22
25-02-04 13:00,24
25-02-04 12:00,24
25-02-04 11:00,22
25-02-04 10:00,22
25-02-04 09:00,23
25-02-04 08:00,22
25-02-04 07:00,22
25-02-04 06:00,21
25-02-04 05:00,18
25-02-04 04:00,18
25-02-04 03:00,16
25-02-04 02:00,16
25-02-04 01:00,14
25-02-04 00:00,16
24-02-04 23:00,18
24-02-04 22:00,20
24-02-04 21:00,22
24-02-04 20:00,24
24-02-04 19:00,28
24-02-04 18:00,24
24-02-04 17:00,20
24-02-04 16:00,13
24-02-04 15:00,12
24-02-04 14:00,12
24-02-04 13:00,12
24-02-04 12:00,13
24-02-04 11:00,23
24-02-04 10:00,37
24-02-04 09:00,46
24-02-04 08:00,41
24-02-04 07:00,35
24-02-04 06:00,24
24-02-04 05:00,17
24-02-04 04:00,15
24-02-04 03:00,16
24-02-04 02:00,17
24-02-04 01:00,12
24-02-04 00:00,9
23-02-04 23:00,8
23-02-04 22:00,9
23-02-04 21:00,12
23-02-04 20:00,22
23-02-04 19:00,22
23-02-04 18:00,21
23-02-04 17:00,21
23-02-04 16:00,16
23-02-04 15:00,17
23-02-04 14:00,14
23-02-04 13:00,16
23-02-04 12:00,23
23-02-04 11:00,20
23-02-04 10:00,25
23-02-04 09:00,28
23-02-04 08:00,25
23-02-04 07:00,30
23-02-04 06:00,31
23-02-04 05:00,17
23-02-04 04:00,12
23-02-04 03:00,13
23-02-04 02:00,17
23-02-04 01:00,15
23-02-04 00:00,18
22-02-04 23:00,28
22-02-04 22:00,22
22-02-04 21:00,17
22-02-04 20:00,20
22-02-04 19:00,23
22-02-04 18:00,25
22-02-04 17:00,20
22-02-04 16:00,16
22-02-04 15:00,14
22-02-04 14:00,16
22-02-04 13:00,18
22-02-04 12:00,18
22-02-04 11:00,20
22-02-04 10:00,25
22-02-04 09:00,31
22-02-04 08:00,33
22-02-04 07:00,30
22-02-04 06:00,29
22-02-04 05:00,29
22-02-04 04:00,26
22-02-04 03:00,33
22-02-04 02:00,33
22-02-04 01:00,32
22-02-04 00:00,39
21-02-04 23:00,40
21-02-04 22:00,49
21-02-04 21:00,49
21-02-04 20:00,50
21-02-04 19:00,28
21-02-04 18:00,30
21-02-04 17:00,19
21-02-04 16:00,16
21-02-04 15:00,13
21-02-04 14:00,11
21-02-04 13:00,12
21-02-04 12:00,12
21-02-04 11:00,13
21-02-04 10:00,14
21-02-04 09:00,15
21-02-04 08:00,16
21-02-04 07:00,14
21-02-04 06:00,13
21-02-04 05:00,14
21-02-04 04:00,15
21-02-04 03:00,16
21-02-04 02:00,15
21-02-04 01:00,16
21-02-04 00:00,17
20-02-04 23:00,17
20-02-04 22:00,18
20-02-04 21:00,17
20-02-04 20:00,18
20-02-04 19:00,18
20-02-04 18:00,19
20-02-04 17:00,18
20-02-04 16:00,15
20-02-04 15:00,14
20-02-04 14:00,12
20-02-04 13:00,13
20-02-04 12:00,14
20-02-04 11:00,15
20-02-04 10:00,16
20-02-04 09:00,20
20-02-04 08:00,20
20-02-04 07:00,19
20-02-04 06:00,12
20-02-04 05:00,11
20-02-04 04:00,10
20-02-04 03:00,10
20-02-04 02:00,10
20-02-04 01:00,10
20-02-04 00:00,9
19-02-04 23:00,9
19-02-04 22:00,11
19-02-04 21:00,13
19-02-04 20:00,15
19-02-04 19:00,18
19-02-04 18:00,19
19-02-04 17:00,17
19-02-04 16:00,17
19-02-04 15:00,17
19-02-04 14:00,16
19-02-04 13:00,16
19-02-04 12:00,16
19-02-04 11:00,16
