Datum Zeit,Leipzig-Mitte PM10
,µg/m³
29-02-04,66
28-02-04,52
27-02-04,43
26-02-04,37
25-02-04,30
24-02-04,31
23-02-04,28
22-02-04,50
21-02-04,35
20-02-04,28
19-02-04,21
18-02-04,
17-02-04,44
16-02-04,48
15-02-04,48
14-02-04,56
13-02-04,31
12-02-04,30
11-02-04,19
10-02-04,18
09-02-04,16
08-02-04,7
07-02-04,15
06-02-04,37
05-02-04,21
04-02-04,23
03-02-04,23
02-02-04,20
01-02-04,15

