Datum Zeit,Dresden-Nord PM10
,µg/m³
29-02-04,57
28-02-04,43
27-02-04,46
26-02-04,43
25-02-04,39
24-02-04,34
23-02-04,29
22-02-04,73
21-02-04,33
20-02-04,26
19-02-04,17
18-02-04,26
17-02-04,48
16-02-04,35
15-02-04,36
14-02-04,41
13-02-04,28
12-02-04,29
11-02-04,14
10-02-04,20
09-02-04,11
08-02-04,8
07-02-04,21
06-02-04,48
05-02-04,29
04-02-04,29
03-02-04,28
02-02-04,27
01-02-04,15

