Datum Zeit,Klingenthal O3
,µg/m³
01-03-04 00:00,59
29-02-04 23:00,58
29-02-04 22:00,59
29-02-04 21:00,56
29-02-04 20:00,57
29-02-04 19:00,60
29-02-04 18:00,65
29-02-04 17:00,69
29-02-04 16:00,74
29-02-04 15:00,71
29-02-04 14:00,71
29-02-04 13:00,76
29-02-04 12:00,74
29-02-04 11:00,68
29-02-04 10:00,25
29-02-04 09:00,17
29-02-04 08:00,15
29-02-04 07:00,17
29-02-04 06:00,24
29-02-04 05:00,23
29-02-04 04:00,23
29-02-04 03:00,26
29-02-04 02:00,28
29-02-04 01:00,32
29-02-04 00:00,32
28-02-04 23:00,26
28-02-04 22:00,42
28-02-04 21:00,41
28-02-04 20:00,27
28-02-04 19:00,46
28-02-04 18:00,60
28-02-04 17:00,74
28-02-04 16:00,81
28-02-04 15:00,78
28-02-04 14:00,84
28-02-04 13:00,80
28-02-04 12:00,70
28-02-04 11:00,55
28-02-04 10:00,24
28-02-04 09:00,14
28-02-04 08:00,12
28-02-04 07:00,11
28-02-04 06:00,10
28-02-04 05:00,13
28-02-04 04:00,15
28-02-04 03:00,15
28-02-04 02:00,16
28-02-04 01:00,17
28-02-04 00:00,14
27-02-04 23:00,14
27-02-04 22:00,20
27-02-04 21:00,14
27-02-04 20:00,18
27-02-04 19:00,21
27-02-04 18:00,32
27-02-04 17:00,46
27-02-04 16:00,52
27-02-04 15:00,48
27-02-04 14:00,46
27-02-04 13:00,46
27-02-04 12:00,50
27-02-04 11:00,40
27-02-04 10:00,18
27-02-04 09:00,11
27-02-04 08:00,6
27-02-04 07:00,7
27-02-04 06:00,12
27-02-04 05:00,15
27-02-04 04:00,18
27-02-04 03:00,20
27-02-04 02:00,19
27-02-04 01:00,17
27-02-04 00:00,14
26-02-04 23:00,12
26-02-04 22:00,7
26-02-04 21:00,10
26-02-04 20:00,15
26-02-04 19:00,22
26-02-04 18:00,38
26-02-04 17:00,46
26-02-04 16:00,59
26-02-04 15:00,64
26-02-04 14:00,66
26-02-04 13:00,61
26-02-04 12:00,58
26-02-04 11:00,48
26-02-04 10:00,12
26-02-04 09:00,11
26-02-04 08:00,5
26-02-04 07:00,3
26-02-04 06:00,3
26-02-04 05:00,10
26-02-04 04:00,12
26-02-04 03:00,11
26-02-04 02:00,12
26-02-04 01:00,15
26-02-04 00:00,10
25-02-04 23:00,8
25-02-04 22:00,19
25-02-04 21:00,36
25-02-04 20:00,50
25-02-04 19:00,48
25-02-04 18:00,45
25-02-04 17:00,45
25-02-04 16:00,44
25-02-04 15:00,42
25-02-04 14:00,46
25-02-04 13:00,50
25-02-04 12:00,40
25-02-04 11:00,46
25-02-04 10:00,48
25-02-04 09:00,46
25-02-04 08:00,40
25-02-04 07:00,38
25-02-04 06:00,40
25-02-04 05:00,41
25-02-04 04:00,24
25-02-04 03:00,22
25-02-04 02:00,31
25-02-04 01:00,31
25-02-04 00:00,26
24-02-04 23:00,24
24-02-04 22:00,24
24-02-04 21:00,31
24-02-04 20:00,31
24-02-04 19:00,35
24-02-04 18:00,62
24-02-04 17:00,73
24-02-04 16:00,73
24-02-04 15:00,75
24-02-04 14:00,72
24-02-04 13:00,69
24-02-04 12:00,65
24-02-04 11:00,59
24-02-04 10:00,49
24-02-04 09:00,31
24-02-04 08:00,35
24-02-04 07:00,33
24-02-04 06:00,34
24-02-04 05:00,56
24-02-04 04:00,60
24-02-04 03:00,60
24-02-04 02:00,61
24-02-04 01:00,62
24-02-04 00:00,60
23-02-04 23:00,60
23-02-04 22:00,58
23-02-04 21:00,59
23-02-04 20:00,61
23-02-04 19:00,59
23-02-04 18:00,59
23-02-04 17:00,59
23-02-04 16:00,57
23-02-04 15:00,54
23-02-04 14:00,59
23-02-04 13:00,61
23-02-04 12:00,60
23-02-04 11:00,63
23-02-04 10:00,58
23-02-04 09:00,58
23-02-04 08:00,60
23-02-04 07:00,64
23-02-04 06:00,71
23-02-04 05:00,78
23-02-04 04:00,77
23-02-04 03:00,69
23-02-04 02:00,62
23-02-04 01:00,63
23-02-04 00:00,66
22-02-04 23:00,64
22-02-04 22:00,56
22-02-04 21:00,37
22-02-04 20:00,35
22-02-04 19:00,34
22-02-04 18:00,36
22-02-04 17:00,31
22-02-04 16:00,34
22-02-04 15:00,37
22-02-04 14:00,49
22-02-04 13:00,50
22-02-04 12:00,44
22-02-04 11:00,45
22-02-04 10:00,44
22-02-04 09:00,43
22-02-04 08:00,49
22-02-04 07:00,58
22-02-04 06:00,61
22-02-04 05:00,64
22-02-04 04:00,66
22-02-04 03:00,68
22-02-04 02:00,69
22-02-04 01:00,70
22-02-04 00:00,71
21-02-04 23:00,72
21-02-04 22:00,75
21-02-04 21:00,78
21-02-04 20:00,79
21-02-04 19:00,81
21-02-04 18:00,82
21-02-04 17:00,82
21-02-04 16:00,82
21-02-04 15:00,79
21-02-04 14:00,76
21-02-04 13:00,73
21-02-04 12:00,72
21-02-04 11:00,70
21-02-04 10:00,69
21-02-04 09:00,69
21-02-04 08:00,69
21-02-04 07:00,67
21-02-04 06:00,69
21-02-04 05:00,69
21-02-04 04:00,68
21-02-04 03:00,68
21-02-04 02:00,70
21-02-04 01:00,68
21-02-04 00:00,69
20-02-04 23:00,69
20-02-04 22:00,71
20-02-04 21:00,71
20-02-04 20:00,72
20-02-04 19:00,73
20-02-04 18:00,72
20-02-04 17:00,73
20-02-04 16:00,72
20-02-04 15:00,70
20-02-04 14:00,71
20-02-04 13:00,67
20-02-04 12:00,62
20-02-04 11:00,59
20-02-04 10:00,56
20-02-04 09:00,55
20-02-04 08:00,55
20-02-04 07:00,56
20-02-04 06:00,60
20-02-04 05:00,60
20-02-04 04:00,60
20-02-04 03:00,61
20-02-04 02:00,61
20-02-04 01:00,59
20-02-04 00:00,57
19-02-04 23:00,58
19-02-04 22:00,59
19-02-04 21:00,58
19-02-04 20:00,63
19-02-04 19:00,65
19-02-04 18:00,62
19-02-04 17:00,59
19-02-04 16:00,62
19-02-04 15:00,61
19-02-04 14:00,58
19-02-04 13:00,64
19-02-04 12:00,69
19-02-04 11:00,62
19-02-04 10:00,53
19-02-04 09:00,17
19-02-04 08:00,6
19-02-04 07:00,8
19-02-04 06:00,12
19-02-04 05:00,23
19-02-04 04:00,28
19-02-04 03:00,30
19-02-04 02:00,35
19-02-04 01:00,42
19-02-04 00:00,48
18-02-04 23:00,55
18-02-04 22:00,65
18-02-04 21:00,59
18-02-04 20:00,56
18-02-04 19:00,52
18-02-04 18:00,53
18-02-04 17:00,59
18-02-04 16:00,60
18-02-04 15:00,55
18-02-04 14:00,54
18-02-04 13:00,56
18-02-04 12:00,53
18-02-04 11:00,47
18-02-04 10:00,47
18-02-04 09:00,45
18-02-04 08:00,47
18-02-04 07:00,47
18-02-04 06:00,46
