Datum Zeit,Schkeuditz O3
,µg/m³
01-03-04 00:00,54
29-02-04 23:00,39
29-02-04 22:00,51
29-02-04 21:00,51
29-02-04 20:00,51
29-02-04 19:00,45
29-02-04 18:00,49
29-02-04 17:00,59
29-02-04 16:00,65
29-02-04 15:00,57
29-02-04 14:00,58
29-02-04 13:00,50
29-02-04 12:00,44
29-02-04 11:00,37
29-02-04 10:00,38
29-02-04 09:00,34
29-02-04 08:00,32
29-02-04 07:00,32
29-02-04 06:00,34
29-02-04 05:00,31
29-02-04 04:00,31
29-02-04 03:00,30
29-02-04 02:00,26
29-02-04 01:00,30
29-02-04 00:00,18
28-02-04 23:00,21
28-02-04 22:00,23
28-02-04 21:00,41
28-02-04 20:00,42
28-02-04 19:00,29
28-02-04 18:00,48
28-02-04 17:00,65
28-02-04 16:00,76
28-02-04 15:00,83
28-02-04 14:00,73
28-02-04 13:00,61
28-02-04 12:00,54
28-02-04 11:00,38
28-02-04 10:00,27
28-02-04 09:00,18
28-02-04 08:00,10
28-02-04 07:00,2
28-02-04 06:00,5
28-02-04 05:00,5
28-02-04 04:00,4
28-02-04 03:00,5
28-02-04 02:00,6
28-02-04 01:00,4
28-02-04 00:00,8
27-02-04 23:00,8
27-02-04 22:00,8
27-02-04 21:00,9
27-02-04 20:00,11
27-02-04 19:00,24
27-02-04 18:00,32
27-02-04 17:00,44
27-02-04 16:00,64
27-02-04 15:00,64
27-02-04 14:00,
27-02-04 13:00,
27-02-04 12:00,
27-02-04 11:00,23
27-02-04 10:00,21
27-02-04 09:00,12
27-02-04 08:00,4
27-02-04 07:00,6
27-02-04 06:00,21
27-02-04 05:00,18
27-02-04 04:00,24
27-02-04 03:00,35
27-02-04 02:00,32
27-02-04 01:00,31
27-02-04 00:00,30
26-02-04 23:00,30
26-02-04 22:00,40
26-02-04 21:00,36
26-02-04 20:00,33
26-02-04 19:00,26
26-02-04 18:00,58
26-02-04 17:00,62
26-02-04 16:00,64
26-02-04 15:00,68
26-02-04 14:00,66
26-02-04 13:00,61
26-02-04 12:00,49
26-02-04 11:00,41
26-02-04 10:00,23
26-02-04 09:00,15
26-02-04 08:00,19
26-02-04 07:00,22
26-02-04 06:00,18
26-02-04 05:00,24
26-02-04 04:00,29
26-02-04 03:00,38
26-02-04 02:00,36
26-02-04 01:00,41
26-02-04 00:00,48
25-02-04 23:00,51
25-02-04 22:00,46
25-02-04 21:00,30
25-02-04 20:00,20
25-02-04 19:00,43
25-02-04 18:00,55
25-02-04 17:00,63
25-02-04 16:00,77
25-02-04 15:00,70
25-02-04 14:00,55
25-02-04 13:00,49
25-02-04 12:00,43
25-02-04 11:00,44
25-02-04 10:00,44
25-02-04 09:00,45
25-02-04 08:00,41
25-02-04 07:00,46
25-02-04 06:00,37
25-02-04 05:00,43
25-02-04 04:00,36
25-02-04 03:00,42
25-02-04 02:00,42
25-02-04 01:00,51
25-02-04 00:00,52
24-02-04 23:00,56
24-02-04 22:00,57
24-02-04 21:00,61
24-02-04 20:00,57
24-02-04 19:00,64
24-02-04 18:00,71
24-02-04 17:00,75
24-02-04 16:00,82
24-02-04 15:00,84
24-02-04 14:00,81
24-02-04 13:00,78
24-02-04 12:00,73
24-02-04 11:00,57
24-02-04 10:00,46
24-02-04 09:00,24
24-02-04 08:00,11
24-02-04 07:00,7
24-02-04 06:00,20
24-02-04 05:00,35
24-02-04 04:00,43
24-02-04 03:00,59
24-02-04 02:00,46
24-02-04 01:00,47
24-02-04 00:00,55
23-02-04 23:00,65
