Datum Zeit,Freiberg PM10
,µg/m³
29-02-04,53
28-02-04,45
27-02-04,33
26-02-04,26
25-02-04,26
24-02-04,26
23-02-04,16
22-02-04,59
21-02-04,41
20-02-04,27
19-02-04,14
18-02-04,18
17-02-04,35
16-02-04,25
15-02-04,32
14-02-04,33
13-02-04,16
12-02-04,15
11-02-04,10
10-02-04,12
09-02-04,8
08-02-04,5
07-02-04,13
06-02-04,43
05-02-04,21
04-02-04,23
03-02-04,16
02-02-04,12
01-02-04,11

