Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-03-04 00:00,63
29-02-04 23:00,65
29-02-04 22:00,67
29-02-04 21:00,69
29-02-04 20:00,68
29-02-04 19:00,67
29-02-04 18:00,66
29-02-04 17:00,62
29-02-04 16:00,58
29-02-04 15:00,56
29-02-04 14:00,53
29-02-04 13:00,51
29-02-04 12:00,50
29-02-04 11:00,44
29-02-04 10:00,37
29-02-04 09:00,33
29-02-04 08:00,24
29-02-04 07:00,18
29-02-04 06:00,1
29-02-04 05:00,13
29-02-04 04:00,4
29-02-04 03:00,17
29-02-04 02:00,18
29-02-04 01:00,35
29-02-04 00:00,36
28-02-04 23:00,44
28-02-04 22:00,31
28-02-04 21:00,44
28-02-04 20:00,53
28-02-04 19:00,57
28-02-04 18:00,64
28-02-04 17:00,69
28-02-04 16:00,68
28-02-04 15:00,68
28-02-04 14:00,67
28-02-04 13:00,67
28-02-04 12:00,45
28-02-04 11:00,38
28-02-04 10:00,25
28-02-04 09:00,19
28-02-04 08:00,16
28-02-04 07:00,13
28-02-04 06:00,18
28-02-04 05:00,8
28-02-04 04:00,2
28-02-04 03:00,4
28-02-04 02:00,1
28-02-04 01:00,1
28-02-04 00:00,3
27-02-04 23:00,28
27-02-04 22:00,31
27-02-04 21:00,37
27-02-04 20:00,53
27-02-04 19:00,46
27-02-04 18:00,54
27-02-04 17:00,57
27-02-04 16:00,58
27-02-04 15:00,56
27-02-04 14:00,59
27-02-04 13:00,51
27-02-04 12:00,37
27-02-04 11:00,31
27-02-04 10:00,28
27-02-04 09:00,28
27-02-04 08:00,33
27-02-04 07:00,36
27-02-04 06:00,30
27-02-04 05:00,38
27-02-04 04:00,54
27-02-04 03:00,55
27-02-04 02:00,55
27-02-04 01:00,54
27-02-04 00:00,55
26-02-04 23:00,54
26-02-04 22:00,58
26-02-04 21:00,57
26-02-04 20:00,57
26-02-04 19:00,47
26-02-04 18:00,39
26-02-04 17:00,45
26-02-04 16:00,49
26-02-04 15:00,48
26-02-04 14:00,50
26-02-04 13:00,50
26-02-04 12:00,47
26-02-04 11:00,29
26-02-04 10:00,22
26-02-04 09:00,8
26-02-04 08:00,7
26-02-04 07:00,23
26-02-04 06:00,43
26-02-04 05:00,49
26-02-04 04:00,47
26-02-04 03:00,46
26-02-04 02:00,48
26-02-04 01:00,47
26-02-04 00:00,49
25-02-04 23:00,45
25-02-04 22:00,39
25-02-04 21:00,33
25-02-04 20:00,32
25-02-04 19:00,25
25-02-04 18:00,37
25-02-04 17:00,43
25-02-04 16:00,45
25-02-04 15:00,44
25-02-04 14:00,45
25-02-04 13:00,50
25-02-04 12:00,54
25-02-04 11:00,56
25-02-04 10:00,55
25-02-04 09:00,51
25-02-04 08:00,44
25-02-04 07:00,47
25-02-04 06:00,51
25-02-04 05:00,52
25-02-04 04:00,49
25-02-04 03:00,49
25-02-04 02:00,52
25-02-04 01:00,56
25-02-04 00:00,58
24-02-04 23:00,61
24-02-04 22:00,55
24-02-04 21:00,37
24-02-04 20:00,33
24-02-04 19:00,40
24-02-04 18:00,63
24-02-04 17:00,75
24-02-04 16:00,76
24-02-04 15:00,74
24-02-04 14:00,73
24-02-04 13:00,75
24-02-04 12:00,73
24-02-04 11:00,76
24-02-04 10:00,68
24-02-04 09:00,55
24-02-04 08:00,58
24-02-04 07:00,70
24-02-04 06:00,70
24-02-04 05:00,66
24-02-04 04:00,62
24-02-04 03:00,64
24-02-04 02:00,62
24-02-04 01:00,62
24-02-04 00:00,62
23-02-04 23:00,61
23-02-04 22:00,59
23-02-04 21:00,61
23-02-04 20:00,62
23-02-04 19:00,62
23-02-04 18:00,64
23-02-04 17:00,62
23-02-04 16:00,60
23-02-04 15:00,61
23-02-04 14:00,59
23-02-04 13:00,57
23-02-04 12:00,59
23-02-04 11:00,63
23-02-04 10:00,65
23-02-04 09:00,65
23-02-04 08:00,62
23-02-04 07:00,60
23-02-04 06:00,59
23-02-04 05:00,62
23-02-04 04:00,61
23-02-04 03:00,59
23-02-04 02:00,56
23-02-04 01:00,54
23-02-04 00:00,51
22-02-04 23:00,44
22-02-04 22:00,39
22-02-04 21:00,37
22-02-04 20:00,46
22-02-04 19:00,56
22-02-04 18:00,52
22-02-04 17:00,54
22-02-04 16:00,47
22-02-04 15:00,45
22-02-04 14:00,37
22-02-04 13:00,41
22-02-04 12:00,42
22-02-04 11:00,42
22-02-04 10:00,46
22-02-04 09:00,49
22-02-04 08:00,51
22-02-04 07:00,53
22-02-04 06:00,57
22-02-04 05:00,58
22-02-04 04:00,59
22-02-04 03:00,61
22-02-04 02:00,63
22-02-04 01:00,66
22-02-04 00:00,69
21-02-04 23:00,70
21-02-04 22:00,73
21-02-04 21:00,75
21-02-04 20:00,78
21-02-04 19:00,78
21-02-04 18:00,79
21-02-04 17:00,80
21-02-04 16:00,82
21-02-04 15:00,84
21-02-04 14:00,83
21-02-04 13:00,80
21-02-04 12:00,78
21-02-04 11:00,77
21-02-04 10:00,75
21-02-04 09:00,71
21-02-04 08:00,69
21-02-04 07:00,69
21-02-04 06:00,66
21-02-04 05:00,69
21-02-04 04:00,69
21-02-04 03:00,71
21-02-04 02:00,71
21-02-04 01:00,71
21-02-04 00:00,70
20-02-04 23:00,70
20-02-04 22:00,72
20-02-04 21:00,73
20-02-04 20:00,68
20-02-04 19:00,66
20-02-04 18:00,64
20-02-04 17:00,80
20-02-04 16:00,85
20-02-04 15:00,84
20-02-04 14:00,78
20-02-04 13:00,73
20-02-04 12:00,78
20-02-04 11:00,67
20-02-04 10:00,57
20-02-04 09:00,43
20-02-04 08:00,36
20-02-04 07:00,38
20-02-04 06:00,52
20-02-04 05:00,62
20-02-04 04:00,65
20-02-04 03:00,65
20-02-04 02:00,64
20-02-04 01:00,64
20-02-04 00:00,65
19-02-04 23:00,63
19-02-04 22:00,61
19-02-04 21:00,58
19-02-04 20:00,57
19-02-04 19:00,61
19-02-04 18:00,59
19-02-04 17:00,59
19-02-04 16:00,61
19-02-04 15:00,65
19-02-04 14:00,65
19-02-04 13:00,66
19-02-04 12:00,63
19-02-04 11:00,58
19-02-04 10:00,53
19-02-04 09:00,51
19-02-04 08:00,53
19-02-04 07:00,54
19-02-04 06:00,55
19-02-04 05:00,51
19-02-04 04:00,45
19-02-04 03:00,41
19-02-04 02:00,47
19-02-04 01:00,56
19-02-04 00:00,49
18-02-04 23:00,52
18-02-04 22:00,52
18-02-04 21:00,51
18-02-04 20:00,48
18-02-04 19:00,57
18-02-04 18:00,61
18-02-04 17:00,60
18-02-04 16:00,63
18-02-04 15:00,59
18-02-04 14:00,60
18-02-04 13:00,63
18-02-04 12:00,65
18-02-04 11:00,66
18-02-04 10:00,65
18-02-04 09:00,64
18-02-04 08:00,61
18-02-04 07:00,58
18-02-04 06:00,48
18-02-04 05:00,38
18-02-04 04:00,34
18-02-04 03:00,30
18-02-04 02:00,29
18-02-04 01:00,31
18-02-04 00:00,32
17-02-04 23:00,33
17-02-04 22:00,31
17-02-04 21:00,27
17-02-04 20:00,20
17-02-04 19:00,21
17-02-04 18:00,20
17-02-04 17:00,16
17-02-04 16:00,23
17-02-04 15:00,27
17-02-04 14:00,25
17-02-04 13:00,28
17-02-04 12:00,24
17-02-04 11:00,22
17-02-04 10:00,19
17-02-04 09:00,24
17-02-04 08:00,13
17-02-04 07:00,11
17-02-04 06:00,24
17-02-04 05:00,21
17-02-04 04:00,12
17-02-04 03:00,5
17-02-04 02:00,14
17-02-04 01:00,18
17-02-04 00:00,22
16-02-04 23:00,30
16-02-04 22:00,28
16-02-04 21:00,30
16-02-04 20:00,35
16-02-04 19:00,38
16-02-04 18:00,47
16-02-04 17:00,49
16-02-04 16:00,45
16-02-04 15:00,52
16-02-04 14:00,54
16-02-04 13:00,49
16-02-04 12:00,44
16-02-04 11:00,43
16-02-04 10:00,40
16-02-04 09:00,38
16-02-04 08:00,40
16-02-04 07:00,42
16-02-04 06:00,44
16-02-04 05:00,44
16-02-04 04:00,48
16-02-04 03:00,49
16-02-04 02:00,47
16-02-04 01:00,49
16-02-04 00:00,50
15-02-04 23:00,52
15-02-04 22:00,55
15-02-04 21:00,55
15-02-04 20:00,57
15-02-04 19:00,56
15-02-04 18:00,57
15-02-04 17:00,61
15-02-04 16:00,63
15-02-04 15:00,63
15-02-04 14:00,61
15-02-04 13:00,58
15-02-04 12:00,56
15-02-04 11:00,46
