Datum Zeit,Schwartenberg PM10
,µg/m³
29-02-04,34
28-02-04,18
27-02-04,12
26-02-04,12
25-02-04,11
24-02-04,10
23-02-04,13
22-02-04,70
21-02-04,37
20-02-04,16
19-02-04,6
18-02-04,4
17-02-04,12
16-02-04,9
15-02-04,22
14-02-04,9
13-02-04,2
12-02-04,5
11-02-04,5
10-02-04,7
09-02-04,7
08-02-04,6
07-02-04,9
06-02-04,27
05-02-04,13
04-02-04,13
03-02-04,8
02-02-04,7
01-02-04,10

