Datum Zeit,Brockau PM10
,µg/m³
30-09-13,14
29-09-13,13
28-09-13,12
27-09-13,10
26-09-13,21
25-09-13,24
24-09-13,13
23-09-13,8
22-09-13,10
21-09-13,7
20-09-13,7
19-09-13,8
18-09-13,5
17-09-13,7
16-09-13,6
15-09-13,4
14-09-13,9
13-09-13,12
12-09-13,7
11-09-13,6
10-09-13,6
09-09-13,4
08-09-13,16
07-09-13,17
06-09-13,17
05-09-13,12
04-09-13,10
03-09-13,10
02-09-13,16
01-09-13,10

