Datum Zeit,Schwartenberg PM10
,µg/m³
30-09-13,10
29-09-13,9
28-09-13,9
27-09-13,8
26-09-13,18
25-09-13,14
24-09-13,10
23-09-13,6
22-09-13,7
21-09-13,7
20-09-13,6
19-09-13,8
18-09-13,5
17-09-13,6
16-09-13,5
15-09-13,2
14-09-13,6
13-09-13,8
12-09-13,4
11-09-13,6
10-09-13,8
09-09-13,5
08-09-13,24
07-09-13,22
06-09-13,20
05-09-13,15
04-09-13,10
03-09-13,3
02-09-13,9
01-09-13,9

