Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-09-13,13
29-09-13,10
28-09-13,11
27-09-13,10
26-09-13,19
25-09-13,10
24-09-13,8
23-09-13,10
22-09-13,11
21-09-13,12
20-09-13,10
19-09-13,11
18-09-13,7
17-09-13,10
16-09-13,8
15-09-13,9
14-09-13,11
13-09-13,16
12-09-13,11
11-09-13,7
10-09-13,8
09-09-13,6
08-09-13,21
07-09-13,19
06-09-13,17
05-09-13,11
04-09-13,9
03-09-13,12
02-09-13,16
01-09-13,13

