Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-09-13,23
29-09-13,15
28-09-13,21
27-09-13,23
26-09-13,30
25-09-13,20
24-09-13,17
23-09-13,17
22-09-13,18
21-09-13,19
20-09-13,20
19-09-13,22
18-09-13,13
17-09-13,20
16-09-13,17
15-09-13,14
14-09-13,19
13-09-13,
12-09-13,22
11-09-13,16
10-09-13,17
09-09-13,14
08-09-13,25
07-09-13,24
06-09-13,24
05-09-13,19
04-09-13,20
03-09-13,20
02-09-13,23
01-09-13,17

