Datum Zeit,Dresden-Nord PM10
,µg/m³
30-09-13,19
29-09-13,14
28-09-13,15
27-09-13,18
26-09-13,21
25-09-13,14
24-09-13,16
23-09-13,14
22-09-13,20
21-09-13,19
20-09-13,18
19-09-13,18
18-09-13,13
17-09-13,16
16-09-13,14
15-09-13,12
14-09-13,14
13-09-13,22
12-09-13,15
11-09-13,13
10-09-13,14
09-09-13,11
08-09-13,26
07-09-13,24
06-09-13,25
05-09-13,17
04-09-13,15
03-09-13,18
02-09-13,25
01-09-13,17

