Datum Zeit,Niesky PM10
,µg/m³
30-09-13,13
29-09-13,12
28-09-13,12
27-09-13,11
26-09-13,14
25-09-13,9
24-09-13,6
23-09-13,10
22-09-13,13
21-09-13,11
20-09-13,9
19-09-13,9
18-09-13,6
17-09-13,9
16-09-13,9
15-09-13,7
14-09-13,14
13-09-13,13
12-09-13,8
11-09-13,7
10-09-13,7
09-09-13,9
08-09-13,17
07-09-13,18
06-09-13,17
05-09-13,12
04-09-13,9
03-09-13,4
02-09-13,13
01-09-13,10

