Datum Zeit,Collmberg PM2.5
,µg/m³
30-09-13,8.57
29-09-13,8.20
28-09-13,5.86
27-09-13,4.48
26-09-13,12.09
25-09-13,5.84
24-09-13,3.81
23-09-13,4.93
22-09-13,7.60
21-09-13,4.88
20-09-13,5.01
19-09-13,4.81
18-09-13,3.68
17-09-13,3.75
16-09-13,3.11
15-09-13,2.69
14-09-13,5.18
13-09-13,8.74
12-09-13,5.62
11-09-13,3.34
10-09-13,3.54
09-09-13,2.36
08-09-13,12.63
07-09-13,12.19
06-09-13,11.85
05-09-13,7.69
04-09-13,4.62
03-09-13,4.36
02-09-13,7.45
01-09-13,3.62

