Datum Zeit,Plauen-Sued PM10
,µg/m³
30-09-13,19
29-09-13,14
28-09-13,14
27-09-13,16
26-09-13,23
25-09-13,23
24-09-13,17
23-09-13,11
22-09-13,12
21-09-13,9
20-09-13,13
19-09-13,12
18-09-13,7
17-09-13,20
16-09-13,
15-09-13,
14-09-13,
13-09-13,
12-09-13,
11-09-13,14
10-09-13,
09-09-13,
08-09-13,18
07-09-13,19
06-09-13,20
05-09-13,18
04-09-13,14
03-09-13,12
02-09-13,22
01-09-13,10

