Datum Zeit,Zittau-Ost PM10
,µg/m³
30-09-13,26
29-09-13,24
28-09-13,21
27-09-13,13
26-09-13,15
25-09-13,18
24-09-13,7
23-09-13,8
22-09-13,15
21-09-13,12
20-09-13,11
19-09-13,10
18-09-13,7
17-09-13,12
16-09-13,8
15-09-13,10
14-09-13,14
13-09-13,13
12-09-13,8
11-09-13,9
10-09-13,8
09-09-13,11
08-09-13,22
07-09-13,24
06-09-13,18
05-09-13,18
04-09-13,9
03-09-13,4
02-09-13,12
01-09-13,13

