Datum Zeit,Goerlitz PM10
,µg/m³
30-09-13,19
29-09-13,16
28-09-13,23
27-09-13,18
26-09-13,20
25-09-13,13
24-09-13,10
23-09-13,13
22-09-13,17
21-09-13,16
20-09-13,19
19-09-13,17
18-09-13,13
17-09-13,16
16-09-13,15
15-09-13,11
14-09-13,21
13-09-13,21
12-09-13,15
11-09-13,14
10-09-13,15
09-09-13,17
08-09-13,23
07-09-13,26
06-09-13,23
05-09-13,17
04-09-13,15
03-09-13,8
02-09-13,19
01-09-13,14

