Datum Zeit,Borna PM10
,µg/m³
30-09-13,15
29-09-13,12
28-09-13,14
27-09-13,12
26-09-13,25
25-09-13,16
24-09-13,18
23-09-13,16
22-09-13,13
21-09-13,14
20-09-13,13
19-09-13,21
18-09-13,10
17-09-13,22
16-09-13,11
15-09-13,6
14-09-13,12
13-09-13,20
12-09-13,15
11-09-13,8
10-09-13,11
09-09-13,7
08-09-13,18
07-09-13,22
06-09-13,22
05-09-13,15
04-09-13,18
03-09-13,14
02-09-13,22
01-09-13,14

