Datum Zeit,Borna PM10
,µg/m³
30-09-03,26
29-09-03,36
28-09-03,30
27-09-03,27
26-09-03,30
25-09-03,22
24-09-03,18
23-09-03,19
22-09-03,37
21-09-03,28
20-09-03,35
19-09-03,41
18-09-03,38
17-09-03,47
16-09-03,42
15-09-03,30
14-09-03,20
13-09-03,15
12-09-03,21
11-09-03,10
10-09-03,31
09-09-03,25
08-09-03,29
07-09-03,20
06-09-03,22
05-09-03,22
04-09-03,23
03-09-03,18
02-09-03,13
01-09-03,15

